trial,strategy,value,regret,winner,downside_breach
1921,Resilience Strategy,76.169095,4.842431,False,False
1921,Adaptive Strategy,70.390131,10.621396,False,False
1921,Precautionary Strategy,81.011526,0.0,True,False
1922,Efficiency Strategy,90.236481,22.586705,False,False
1922,Balanced Strategy,97.218617,15.604568,False,False
1922,Resilience Strategy,102.074469,10.748717,False,False
1922,Adaptive Strategy,112.823186,0.0,True,False
1922,Precautionary Strategy,110.909459,1.913726,False,False
1923,Efficiency Strategy,36.304248,47.369524,False,True
1923,Balanced Strategy,59.306677,24.367095,False,False
1923,Resilience Strategy,72.999295,10.674477,False,False
1923,Adaptive Strategy,70.546458,13.127314,False,False
1923,Precautionary Strategy,83.673773,0.0,True,False
1924,Efficiency Strategy,81.138433,12.930895,False,False
1924,Balanced Strategy,89.061482,5.007846,False,False
1924,Resilience Strategy,83.328122,10.741206,False,False
1924,Adaptive Strategy,94.069328,0.0,True,False
1924,Precautionary Strategy,88.046396,6.022932,False,False
1925,Efficiency Strategy,54.948117,20.940736,False,True
1925,Balanced Strategy,61.917965,13.970888,False,False
1925,Resilience Strategy,74.732301,1.156552,False,False
1925,Adaptive Strategy,65.897091,9.991762,False,False
1925,Precautionary Strategy,75.888853,0.0,True,False
1926,Efficiency Strategy,70.771886,11.880362,False,False
1926,Balanced Strategy,79.595197,3.057051,False,False
1926,Resilience Strategy,72.93761,9.714638,False,False
1926,Adaptive Strategy,82.652248,0.0,True,False
1926,Precautionary Strategy,69.498887,13.153361,False,False
1927,Efficiency Strategy,54.484025,9.240862,False,True
1927,Balanced Strategy,56.05022,7.674667,False,False
1927,Resilience Strategy,54.013866,9.711021,False,True
1927,Adaptive Strategy,54.701137,9.02375,False,True
1927,Precautionary Strategy,63.724887,0.0,True,False
1928,Efficiency Strategy,63.078193,20.916038,False,False
1928,Balanced Strategy,77.460082,6.534149,False,False
1928,Resilience Strategy,75.953566,8.040665,False,False
1928,Adaptive Strategy,83.994231,0.0,True,False
1928,Precautionary Strategy,76.179442,7.814788,False,False
1929,Efficiency Strategy,86.62011,18.566913,False,False
1929,Balanced Strategy,105.187023,0.0,True,False
1929,Resilience Strategy,93.525043,11.661979,False,False
1929,Adaptive Strategy,104.649422,0.537601,False,False
1929,Precautionary Strategy,97.935504,7.251519,False,False
1930,Efficiency Strategy,66.574379,24.194998,False,False
1930,Balanced Strategy,71.519894,19.249483,False,False
1930,Resilience Strategy,82.939509,7.829868,False,False
1930,Adaptive Strategy,89.811981,0.957397,False,False
1930,Precautionary Strategy,90.769377,0.0,True,False
1931,Efficiency Strategy,56.676086,22.742933,False,False
1931,Balanced Strategy,79.419018,0.0,True,False
1931,Resilience Strategy,74.811864,4.607155,False,False
1931,Adaptive Strategy,78.201707,1.217311,False,False
1931,Precautionary Strategy,79.275026,0.143992,False,False
1932,Efficiency Strategy,53.95854,21.513782,False,True
1932,Balanced Strategy,65.207998,10.264324,False,False
1932,Resilience Strategy,71.659408,3.812914,False,False
1932,Adaptive Strategy,70.763802,4.70852,False,False
1932,Precautionary Strategy,75.472322,0.0,True,False
1933,Efficiency Strategy,62.162704,29.850022,False,False
1933,Balanced Strategy,81.207721,10.805005,False,False
1933,Resilience Strategy,72.391138,19.621588,False,False
1933,Adaptive Strategy,87.177391,4.835335,False,False
1933,Precautionary Strategy,92.012726,0.0,True,False
1934,Efficiency Strategy,62.637445,9.115283,False,False
1934,Balanced Strategy,69.537844,2.214884,False,False
1934,Resilience Strategy,68.184851,3.567877,False,False
1934,Adaptive Strategy,71.752728,0.0,True,False
1934,Precautionary Strategy,68.992449,2.760279,False,False
1935,Efficiency Strategy,49.224119,29.923049,False,True
1935,Balanced Strategy,66.287342,12.859826,False,False
1935,Resilience Strategy,77.639232,1.507936,False,False
1935,Adaptive Strategy,72.631875,6.515293,False,False
1935,Precautionary Strategy,79.147168,0.0,True,False
1936,Efficiency Strategy,68.17033,21.024909,False,False
1936,Balanced Strategy,68.787458,20.407781,False,False
1936,Resilience Strategy,78.470416,10.724823,False,False
1936,Adaptive Strategy,82.939239,6.256,False,False
1936,Precautionary Strategy,89.195239,0.0,True,False
1937,Efficiency Strategy,71.939608,14.276796,False,False
1937,Balanced Strategy,86.216404,0.0,True,False
1937,Resilience Strategy,66.252758,19.963646,False,False
1937,Adaptive Strategy,77.553902,8.662502,False,False
1937,Precautionary Strategy,68.245783,17.970621,False,False
1938,Efficiency Strategy,39.11499,40.77828,False,True
1938,Balanced Strategy,67.155467,12.737803,False,False
1938,Resilience Strategy,78.537506,1.355764,False,False
1938,Adaptive Strategy,64.18806,15.705211,False,False
1938,Precautionary Strategy,79.89327,0.0,True,False
1939,Efficiency Strategy,39.227016,45.169247,False,True
1939,Balanced Strategy,58.054021,26.342241,False,False
1939,Resilience Strategy,72.26676,12.129503,False,False
1939,Adaptive Strategy,84.396263,0.0,True,False
1939,Precautionary Strategy,70.325987,14.070276,False,False
1940,Efficiency Strategy,51.951743,34.159599,False,True
1940,Balanced Strategy,77.19884,8.912502,False,False
1940,Resilience Strategy,76.809402,9.301941,False,False
1940,Adaptive Strategy,86.111342,0.0,True,False
1940,Precautionary Strategy,80.703073,5.40827,False,False
1941,Efficiency Strategy,28.23726,47.202355,False,True
1941,Balanced Strategy,63.473856,11.965759,False,False
1941,Resilience Strategy,75.439615,0.0,True,False
1941,Adaptive Strategy,66.720102,8.719513,False,False
1941,Precautionary Strategy,74.906575,0.53304,False,False
1942,Efficiency Strategy,79.928689,26.665549,False,False
1942,Balanced Strategy,87.912179,18.682059,False,False
1942,Resilience Strategy,97.262115,9.332123,False,False
1942,Adaptive Strategy,106.594238,0.0,True,False
1942,Precautionary Strategy,91.031792,15.562447,False,False
1943,Efficiency Strategy,68.576226,20.279472,False,False
1943,Balanced Strategy,79.539776,9.315923,False,False
1943,Resilience Strategy,80.757505,8.098194,False,False
1943,Adaptive Strategy,88.855699,0.0,True,False
1943,Precautionary Strategy,79.999905,8.855794,False,False
1944,Efficiency Strategy,68.999302,25.085655,False,False
1944,Balanced Strategy,82.977192,11.107765,False,False
1944,Resilience Strategy,85.705817,8.37914,False,False
1944,Adaptive Strategy,94.084957,0.0,True,False
1944,Precautionary Strategy,90.478267,3.60669,False,False
1945,Efficiency Strategy,79.77762,29.610509,False,False
1945,Balanced Strategy,97.779509,11.60862,False,False
1945,Resilience Strategy,90.071296,19.316833,False,False
1945,Adaptive Strategy,109.388129,0.0,True,False
1945,Precautionary Strategy,94.893529,14.494601,False,False
1946,Efficiency Strategy,60.784033,12.071671,False,False
1946,Balanced Strategy,62.805905,10.049799,False,False
1946,Resilience Strategy,72.436701,0.419003,False,False
1946,Adaptive Strategy,72.855704,0.0,True,False
1946,Precautionary Strategy,68.053063,4.802641,False,False
1947,Efficiency Strategy,73.740966,1.902625,False,False
1947,Balanced Strategy,74.765605,0.877987,False,False
1947,Resilience Strategy,68.981375,6.662217,False,False
1947,Adaptive Strategy,75.643592,0.0,True,False
1947,Precautionary Strategy,70.117479,5.526113,False,False
1948,Efficiency Strategy,46.37262,26.209331,False,True
1948,Balanced Strategy,63.833885,8.748066,False,False
1948,Resilience Strategy,66.347048,6.234903,False,False
1948,Adaptive Strategy,72.581951,0.0,True,False
1948,Precautionary Strategy,71.714857,0.867094,False,False
1949,Efficiency Strategy,52.359749,27.426346,False,True
1949,Balanced Strategy,67.773069,12.013026,False,False
1949,Resilience Strategy,75.803231,3.982863,False,False
1949,Adaptive Strategy,74.239252,5.546843,False,False
1949,Precautionary Strategy,79.786094,0.0,True,False
1950,Efficiency Strategy,38.93283,43.062447,False,True
1950,Balanced Strategy,70.417936,11.577341,False,False
1950,Resilience Strategy,78.943563,3.051714,False,False
1950,Adaptive Strategy,77.103476,4.891801,False,False
1950,Precautionary Strategy,81.995277,0.0,True,False
1951,Efficiency Strategy,92.822136,21.016278,False,False
1951,Balanced Strategy,103.657113,10.181301,False,False
1951,Resilience Strategy,95.841935,17.996479,False,False
1951,Adaptive Strategy,113.838414,0.0,True,False
1951,Precautionary Strategy,96.224912,17.613502,False,False
1952,Efficiency Strategy,51.132661,20.161947,False,True
1952,Balanced Strategy,57.920174,13.374434,False,False
1952,Resilience Strategy,59.889226,11.405382,False,False
1952,Adaptive Strategy,71.294608,0.0,True,False
1952,Precautionary Strategy,62.734131,8.560477,False,False
1953,Efficiency Strategy,84.535945,25.423435,False,False
1953,Balanced Strategy,99.279532,10.679849,False,False
1953,Resilience Strategy,98.701474,11.257907,False,False
1953,Adaptive Strategy,109.959381,0.0,True,False
1953,Precautionary Strategy,102.928441,7.030939,False,False
1954,Efficiency Strategy,70.022558,43.40313,False,False
1954,Balanced Strategy,94.367536,19.058152,False,False
1954,Resilience Strategy,102.642194,10.783494,False,False
1954,Adaptive Strategy,113.425688,0.0,True,False
1954,Precautionary Strategy,89.839986,23.585702,False,False
1955,Efficiency Strategy,60.948037,28.211585,False,False
1955,Balanced Strategy,68.153827,21.005796,False,False
1955,Resilience Strategy,76.719871,12.439752,False,False
1955,Adaptive Strategy,72.358343,16.80128,False,False
1955,Precautionary Strategy,89.159622,0.0,True,False
1956,Efficiency Strategy,72.940654,3.499424,False,False
1956,Balanced Strategy,74.175824,2.264253,False,False
1956,Resilience Strategy,72.965973,3.474104,False,False
1956,Adaptive Strategy,76.440077,0.0,True,False
1956,Precautionary Strategy,73.724685,2.715393,False,False
1957,Efficiency Strategy,64.216408,13.650569,False,False
1957,Balanced Strategy,75.016857,2.85012,False,False
1957,Resilience Strategy,65.220893,12.646085,False,False
1957,Adaptive Strategy,77.866978,0.0,True,False
1957,Precautionary Strategy,64.156656,13.710321,False,False
1958,Efficiency Strategy,42.253502,39.054383,False,True
1958,Balanced Strategy,52.983897,28.323988,False,True
1958,Resilience Strategy,71.992128,9.315757,False,False
1958,Adaptive Strategy,54.593178,26.714707,False,True
1958,Precautionary Strategy,81.307885,0.0,True,False
1959,Efficiency Strategy,66.504769,15.088827,False,False
1959,Balanced Strategy,75.869911,5.723685,False,False
1959,Resilience Strategy,81.593596,0.0,True,False
1959,Adaptive Strategy,69.541913,12.051683,False,False
1959,Precautionary Strategy,63.721099,17.872497,False,False
1960,Efficiency Strategy,68.113446,22.809683,False,False
1960,Balanced Strategy,89.662328,1.260802,False,False
1960,Resilience Strategy,81.836587,9.086543,False,False
1960,Adaptive Strategy,90.92313,0.0,True,False
1960,Precautionary Strategy,76.991157,13.931973,False,False
1961,Efficiency Strategy,60.706893,18.599479,False,False
1961,Balanced Strategy,69.026503,10.279869,False,False
1961,Resilience Strategy,70.207334,9.099038,False,False
1961,Adaptive Strategy,79.306372,0.0,True,False
1961,Precautionary Strategy,69.952616,9.353756,False,False
1962,Efficiency Strategy,70.549026,4.656076,False,False
1962,Balanced Strategy,69.863912,5.34119,False,False
1962,Resilience Strategy,73.023087,2.182015,False,False
1962,Adaptive Strategy,75.205102,0.0,True,False
1962,Precautionary Strategy,74.445413,0.759689,False,False
1963,Efficiency Strategy,65.287848,14.78404,False,False
1963,Balanced Strategy,76.864911,3.206977,False,False
1963,Resilience Strategy,71.445603,8.626286,False,False
1963,Adaptive Strategy,80.071888,0.0,True,False
1963,Precautionary Strategy,72.877915,7.193973,False,False
1964,Efficiency Strategy,43.270518,29.498187,False,True
1964,Balanced Strategy,61.121032,11.647673,False,False
1964,Resilience Strategy,65.402704,7.366002,False,False
1964,Adaptive Strategy,67.817645,4.951061,False,False
1964,Precautionary Strategy,72.768706,0.0,True,False
1965,Efficiency Strategy,55.174041,14.72752,False,False
1965,Balanced Strategy,69.15508,0.746482,False,False
1965,Resilience Strategy,65.00015,4.901411,False,False
1965,Adaptive Strategy,67.318365,2.583197,False,False
1965,Precautionary Strategy,69.901562,0.0,True,False
1966,Efficiency Strategy,55.573053,26.940259,False,False
1966,Balanced Strategy,69.214833,13.29848,False,False
1966,Resilience Strategy,80.716037,1.797275,False,False
1966,Adaptive Strategy,72.488368,10.024945,False,False
1966,Precautionary Strategy,82.513313,0.0,True,False
1967,Efficiency Strategy,53.81794,48.763793,False,True
1967,Balanced Strategy,78.472831,24.108903,False,False
1967,Resilience Strategy,93.360372,9.221362,False,False
1967,Adaptive Strategy,102.581734,0.0,True,False
1967,Precautionary Strategy,94.056101,8.525632,False,False
1968,Efficiency Strategy,39.40901,43.943014,False,True
1968,Balanced Strategy,62.514296,20.837728,False,False
1968,Resilience Strategy,75.8768,7.475225,False,False
1968,Adaptive Strategy,82.194366,1.157658,False,False
1968,Precautionary Strategy,83.352024,0.0,True,False
1969,Efficiency Strategy,72.679788,38.771203,False,False
1969,Balanced Strategy,98.990123,12.460868,False,False
1969,Resilience Strategy,96.84133,14.609661,False,False
1969,Adaptive Strategy,111.450991,0.0,True,False
1969,Precautionary Strategy,101.141245,10.309747,False,False
1970,Efficiency Strategy,81.37058,41.748712,False,False
1970,Balanced Strategy,104.778277,18.341015,False,False
1970,Resilience Strategy,102.164771,20.954521,False,False
1970,Adaptive Strategy,123.119292,0.0,True,False
1970,Precautionary Strategy,93.34848,29.770812,False,False
1971,Efficiency Strategy,83.401098,32.315025,False,False
1971,Balanced Strategy,98.357588,17.358535,False,False
1971,Resilience Strategy,87.449762,28.266361,False,False
1971,Adaptive Strategy,115.716123,0.0,True,False
1971,Precautionary Strategy,98.591166,17.124957,False,False
1972,Efficiency Strategy,55.302805,31.25618,False,False
1972,Balanced Strategy,53.809704,32.749281,False,True
1972,Resilience Strategy,71.778281,14.780705,False,False
1972,Adaptive Strategy,79.829782,6.729204,False,False
1972,Precautionary Strategy,86.558985,0.0,True,False
1973,Efficiency Strategy,62.366986,15.139064,False,False
1973,Balanced Strategy,74.912757,2.593292,False,False
1973,Resilience Strategy,77.506049,0.0,True,False
1973,Adaptive Strategy,76.99568,0.510369,False,False
1973,Precautionary Strategy,72.095384,5.410665,False,False
1974,Efficiency Strategy,81.727601,0.0,True,False
1974,Balanced Strategy,78.107017,3.620585,False,False
1974,Resilience Strategy,68.772423,12.955179,False,False
1974,Adaptive Strategy,79.738389,1.989212,False,False
1974,Precautionary Strategy,72.479775,9.247826,False,False
1975,Efficiency Strategy,63.506546,16.464214,False,False
1975,Balanced Strategy,71.358542,8.612219,False,False
1975,Resilience Strategy,77.646477,2.324284,False,False
1975,Adaptive Strategy,75.592844,4.377916,False,False
1975,Precautionary Strategy,79.97076,0.0,True,False
1976,Efficiency Strategy,42.504698,46.16206,False,True
1976,Balanced Strategy,63.305509,25.36125,False,False
1976,Resilience Strategy,81.325459,7.341299,False,False
1976,Adaptive Strategy,75.684182,12.982577,False,False
