scenario,trial,strategy,value,best_trial_value,regret,downside_breach,scenario_probability
Climate Stress,249,Resilience Strategy,90.70335,90.70335,0.0,False,0.14
Climate Stress,249,Adaptive Strategy,70.416273,90.70335,20.287077,False,0.14
Climate Stress,249,Precautionary Strategy,78.907494,90.70335,11.795856,False,0.14
Climate Stress,250,Efficiency Strategy,48.937372,82.892449,33.955077,True,0.14
Climate Stress,250,Balanced Strategy,66.327766,82.892449,16.564683,False,0.14
Climate Stress,250,Resilience Strategy,71.269173,82.892449,11.623276,False,0.14
Climate Stress,250,Adaptive Strategy,59.060191,82.892449,23.832258,False,0.14
Climate Stress,250,Precautionary Strategy,82.892449,82.892449,0.0,False,0.14
Climate Stress,251,Efficiency Strategy,42.600093,78.777949,36.177856,True,0.14
Climate Stress,251,Balanced Strategy,63.512575,78.777949,15.265373,False,0.14
Climate Stress,251,Resilience Strategy,63.463894,78.777949,15.314055,False,0.14
Climate Stress,251,Adaptive Strategy,78.777949,78.777949,0.0,False,0.14
Climate Stress,251,Precautionary Strategy,69.168173,78.777949,9.609776,False,0.14
Climate Stress,252,Efficiency Strategy,62.07741,78.908641,16.831232,False,0.14
Climate Stress,252,Balanced Strategy,58.037967,78.908641,20.870675,False,0.14
Climate Stress,252,Resilience Strategy,78.908641,78.908641,0.0,False,0.14
Climate Stress,252,Adaptive Strategy,69.656602,78.908641,9.25204,False,0.14
Climate Stress,252,Precautionary Strategy,71.86897,78.908641,7.039671,False,0.14
Climate Stress,253,Efficiency Strategy,42.351077,79.09984,36.748763,True,0.14
Climate Stress,253,Balanced Strategy,69.498273,79.09984,9.601567,False,0.14
Climate Stress,253,Resilience Strategy,71.721921,79.09984,7.377919,False,0.14
Climate Stress,253,Adaptive Strategy,77.220239,79.09984,1.879601,False,0.14
Climate Stress,253,Precautionary Strategy,79.09984,79.09984,0.0,False,0.14
Climate Stress,254,Efficiency Strategy,42.778469,94.289385,51.510916,True,0.14
Climate Stress,254,Balanced Strategy,65.906376,94.289385,28.383009,False,0.14
Climate Stress,254,Resilience Strategy,79.977807,94.289385,14.311578,False,0.14
Climate Stress,254,Adaptive Strategy,75.703046,94.289385,18.586339,False,0.14
Climate Stress,254,Precautionary Strategy,94.289385,94.289385,0.0,False,0.14
Climate Stress,255,Efficiency Strategy,42.18091,82.861068,40.680158,True,0.14
Climate Stress,255,Balanced Strategy,56.128066,82.861068,26.733002,False,0.14
Climate Stress,255,Resilience Strategy,82.861068,82.861068,0.0,False,0.14
Climate Stress,255,Adaptive Strategy,64.959925,82.861068,17.901142,False,0.14
Climate Stress,255,Precautionary Strategy,80.623772,82.861068,2.237296,False,0.14
Climate Stress,256,Efficiency Strategy,40.147317,82.740745,42.593428,True,0.14
Climate Stress,256,Balanced Strategy,61.688305,82.740745,21.05244,False,0.14
Climate Stress,256,Resilience Strategy,71.112793,82.740745,11.627952,False,0.14
Climate Stress,256,Adaptive Strategy,72.769648,82.740745,9.971096,False,0.14
Climate Stress,256,Precautionary Strategy,82.740745,82.740745,0.0,False,0.14
Climate Stress,257,Efficiency Strategy,44.146741,81.641621,37.49488,True,0.14
Climate Stress,257,Balanced Strategy,59.720124,81.641621,21.921497,False,0.14
Climate Stress,257,Resilience Strategy,81.641621,81.641621,0.0,False,0.14
Climate Stress,257,Adaptive Strategy,59.27032,81.641621,22.371301,False,0.14
Climate Stress,257,Precautionary Strategy,78.220971,81.641621,3.420649,False,0.14
Climate Stress,258,Efficiency Strategy,46.101209,86.103718,40.002509,True,0.14
Climate Stress,258,Balanced Strategy,66.845355,86.103718,19.258363,False,0.14
Climate Stress,258,Resilience Strategy,84.49902,86.103718,1.604698,False,0.14
Climate Stress,258,Adaptive Strategy,74.585585,86.103718,11.518133,False,0.14
Climate Stress,258,Precautionary Strategy,86.103718,86.103718,0.0,False,0.14
Climate Stress,259,Efficiency Strategy,43.098979,74.547054,31.448075,True,0.14
Climate Stress,259,Balanced Strategy,64.380977,74.547054,10.166077,False,0.14
Climate Stress,259,Resilience Strategy,64.391238,74.547054,10.155815,False,0.14
Climate Stress,259,Adaptive Strategy,74.547054,74.547054,0.0,False,0.14
Climate Stress,259,Precautionary Strategy,71.56238,74.547054,2.984674,False,0.14
Climate Stress,260,Efficiency Strategy,55.104251,87.483068,32.378817,False,0.14
Climate Stress,260,Balanced Strategy,63.087247,87.483068,24.395821,False,0.14
Climate Stress,260,Resilience Strategy,87.483068,87.483068,0.0,False,0.14
Climate Stress,260,Adaptive Strategy,66.475564,87.483068,21.007504,False,0.14
Climate Stress,260,Precautionary Strategy,78.25737,87.483068,9.225698,False,0.14
Climate Stress,261,Efficiency Strategy,37.121676,77.809029,40.687353,True,0.14
Climate Stress,261,Balanced Strategy,72.467522,77.809029,5.341507,False,0.14
Climate Stress,261,Resilience Strategy,77.686558,77.809029,0.122471,False,0.14
Climate Stress,261,Adaptive Strategy,77.809029,77.809029,0.0,False,0.14
Climate Stress,261,Precautionary Strategy,65.149053,77.809029,12.659976,False,0.14
Climate Stress,262,Efficiency Strategy,50.760553,95.901659,45.141106,True,0.14
Climate Stress,262,Balanced Strategy,76.736155,95.901659,19.165503,False,0.14
Climate Stress,262,Resilience Strategy,87.892647,95.901659,8.009011,False,0.14
Climate Stress,262,Adaptive Strategy,63.452086,95.901659,32.449572,False,0.14
Climate Stress,262,Precautionary Strategy,95.901659,95.901659,0.0,False,0.14
Climate Stress,263,Efficiency Strategy,38.492595,83.209859,44.717264,True,0.14
Climate Stress,263,Balanced Strategy,56.968418,83.209859,26.241441,False,0.14
Climate Stress,263,Resilience Strategy,83.209859,83.209859,0.0,False,0.14
Climate Stress,263,Adaptive Strategy,62.581871,83.209859,20.627988,False,0.14
Climate Stress,263,Precautionary Strategy,80.68094,83.209859,2.528919,False,0.14
Climate Stress,264,Efficiency Strategy,44.709451,84.72595,40.0165,True,0.14
Climate Stress,264,Balanced Strategy,79.811368,84.72595,4.914582,False,0.14
Climate Stress,264,Resilience Strategy,76.012981,84.72595,8.712969,False,0.14
Climate Stress,264,Adaptive Strategy,84.377467,84.72595,0.348483,False,0.14
Climate Stress,264,Precautionary Strategy,84.72595,84.72595,0.0,False,0.14
Climate Stress,265,Efficiency Strategy,41.542125,83.260829,41.718705,True,0.14
Climate Stress,265,Balanced Strategy,79.797234,83.260829,3.463596,False,0.14
Climate Stress,265,Resilience Strategy,76.446975,83.260829,6.813854,False,0.14
Climate Stress,265,Adaptive Strategy,74.599788,83.260829,8.661041,False,0.14
Climate Stress,265,Precautionary Strategy,83.260829,83.260829,0.0,False,0.14
Climate Stress,266,Efficiency Strategy,61.788635,87.664148,25.875512,False,0.14
Climate Stress,266,Balanced Strategy,54.194868,87.664148,33.469279,True,0.14
Climate Stress,266,Resilience Strategy,87.664148,87.664148,0.0,False,0.14
Climate Stress,266,Adaptive Strategy,58.313012,87.664148,29.351135,False,0.14
Climate Stress,266,Precautionary Strategy,72.902074,87.664148,14.762074,False,0.14
Climate Stress,267,Efficiency Strategy,36.246576,74.342525,38.095948,True,0.14
Climate Stress,267,Balanced Strategy,66.723384,74.342525,7.61914,False,0.14
Climate Stress,267,Resilience Strategy,74.342525,74.342525,0.0,False,0.14
Climate Stress,267,Adaptive Strategy,73.862348,74.342525,0.480176,False,0.14
Climate Stress,267,Precautionary Strategy,65.030295,74.342525,9.31223,False,0.14
Climate Stress,268,Efficiency Strategy,41.687212,81.542328,39.855116,True,0.14
Climate Stress,268,Balanced Strategy,69.386286,81.542328,12.156043,False,0.14
Climate Stress,268,Resilience Strategy,81.542328,81.542328,0.0,False,0.14
Climate Stress,268,Adaptive Strategy,60.304671,81.542328,21.237657,False,0.14
Climate Stress,268,Precautionary Strategy,77.851661,81.542328,3.690667,False,0.14
Climate Stress,269,Efficiency Strategy,52.981418,74.577907,21.596489,True,0.14
Climate Stress,269,Balanced Strategy,72.87288,74.577907,1.705027,False,0.14
Climate Stress,269,Resilience Strategy,54.133913,74.577907,20.443994,True,0.14
Climate Stress,269,Adaptive Strategy,74.577907,74.577907,0.0,False,0.14
Climate Stress,269,Precautionary Strategy,73.974022,74.577907,0.603886,False,0.14
Climate Stress,270,Efficiency Strategy,32.716451,86.431141,53.71469,True,0.14
Climate Stress,270,Balanced Strategy,75.85053,86.431141,10.580611,False,0.14
Climate Stress,270,Resilience Strategy,73.544846,86.431141,12.886294,False,0.14
Climate Stress,270,Adaptive Strategy,75.420761,86.431141,11.010379,False,0.14
Climate Stress,270,Precautionary Strategy,86.431141,86.431141,0.0,False,0.14
Climate Stress,271,Efficiency Strategy,47.944302,80.671641,32.727339,True,0.14
Climate Stress,271,Balanced Strategy,60.853709,80.671641,19.817933,False,0.14
Climate Stress,271,Resilience Strategy,69.830041,80.671641,10.8416,False,0.14
Climate Stress,271,Adaptive Strategy,75.482797,80.671641,5.188844,False,0.14
Climate Stress,271,Precautionary Strategy,80.671641,80.671641,0.0,False,0.14
Climate Stress,272,Efficiency Strategy,49.121655,79.523808,30.402153,True,0.14
Climate Stress,272,Balanced Strategy,59.652314,79.523808,19.871493,False,0.14
Climate Stress,272,Resilience Strategy,62.389705,79.523808,17.134103,False,0.14
Climate Stress,272,Adaptive Strategy,79.523808,79.523808,0.0,False,0.14
Climate Stress,272,Precautionary Strategy,75.768787,79.523808,3.755021,False,0.14
Climate Stress,273,Efficiency Strategy,54.399287,93.040367,38.64108,True,0.14
Climate Stress,273,Balanced Strategy,79.354144,93.040367,13.686223,False,0.14
Climate Stress,273,Resilience Strategy,93.040367,93.040367,0.0,False,0.14
Climate Stress,273,Adaptive Strategy,67.131225,93.040367,25.909142,False,0.14
Climate Stress,273,Precautionary Strategy,65.687246,93.040367,27.353121,False,0.14
Climate Stress,274,Efficiency Strategy,41.437316,81.643908,40.206591,True,0.14
Climate Stress,274,Balanced Strategy,80.499791,81.643908,1.144116,False,0.14
Climate Stress,274,Resilience Strategy,74.003361,81.643908,7.640547,False,0.14
Climate Stress,274,Adaptive Strategy,74.165885,81.643908,7.478022,False,0.14
Climate Stress,274,Precautionary Strategy,81.643908,81.643908,0.0,False,0.14
Climate Stress,275,Efficiency Strategy,45.477127,89.54108,44.063953,True,0.14
Climate Stress,275,Balanced Strategy,72.033121,89.54108,17.507959,False,0.14
Climate Stress,275,Resilience Strategy,89.128331,89.54108,0.412749,False,0.14
Climate Stress,275,Adaptive Strategy,89.54108,89.54108,0.0,False,0.14
Climate Stress,275,Precautionary Strategy,82.788825,89.54108,6.752255,False,0.14
Climate Stress,276,Efficiency Strategy,37.016097,73.623031,36.606934,True,0.14
Climate Stress,276,Balanced Strategy,71.30436,73.623031,2.318671,False,0.14
Climate Stress,276,Resilience Strategy,73.623031,73.623031,0.0,False,0.14
Climate Stress,276,Adaptive Strategy,66.110064,73.623031,7.512967,False,0.14
Climate Stress,276,Precautionary Strategy,62.201866,73.623031,11.421166,False,0.14
Climate Stress,277,Efficiency Strategy,56.63485,85.992803,29.357952,False,0.14
Climate Stress,277,Balanced Strategy,69.98153,85.992803,16.011272,False,0.14
Climate Stress,277,Resilience Strategy,75.610191,85.992803,10.382612,False,0.14
Climate Stress,277,Adaptive Strategy,69.218901,85.992803,16.773902,False,0.14
Climate Stress,277,Precautionary Strategy,85.992803,85.992803,0.0,False,0.14
Climate Stress,278,Efficiency Strategy,42.8676,87.98845,45.12085,True,0.14
Climate Stress,278,Balanced Strategy,72.029173,87.98845,15.959276,False,0.14
Climate Stress,278,Resilience Strategy,87.98845,87.98845,0.0,False,0.14
Climate Stress,278,Adaptive Strategy,72.667,87.98845,15.32145,False,0.14
Climate Stress,278,Precautionary Strategy,85.633242,87.98845,2.355208,False,0.14
Climate Stress,279,Efficiency Strategy,31.247364,85.197282,53.949918,True,0.14
Climate Stress,279,Balanced Strategy,62.763295,85.197282,22.433987,False,0.14
Climate Stress,279,Resilience Strategy,58.931894,85.197282,26.265389,False,0.14
Climate Stress,279,Adaptive Strategy,71.563628,85.197282,13.633654,False,0.14
Climate Stress,279,Precautionary Strategy,85.197282,85.197282,0.0,False,0.14
Climate Stress,280,Efficiency Strategy,49.578556,82.87472,33.296164,True,0.14
Climate Stress,280,Balanced Strategy,62.047474,82.87472,20.827246,False,0.14
Climate Stress,280,Resilience Strategy,82.87472,82.87472,0.0,False,0.14
Climate Stress,280,Adaptive Strategy,68.533033,82.87472,14.341687,False,0.14
Climate Stress,280,Precautionary Strategy,80.831438,82.87472,2.043282,False,0.14
Climate Stress,281,Efficiency Strategy,47.799811,76.185425,28.385614,True,0.14
Climate Stress,281,Balanced Strategy,52.233488,76.185425,23.951937,True,0.14
Climate Stress,281,Resilience Strategy,72.238136,76.185425,3.947289,False,0.14
Climate Stress,281,Adaptive Strategy,71.298534,76.185425,4.886891,False,0.14
Climate Stress,281,Precautionary Strategy,76.185425,76.185425,0.0,False,0.14
Climate Stress,282,Efficiency Strategy,46.543409,78.479579,31.93617,True,0.14
Climate Stress,282,Balanced Strategy,75.294753,78.479579,3.184826,False,0.14
Climate Stress,282,Resilience Strategy,73.770462,78.479579,4.709117,False,0.14
Climate Stress,282,Adaptive Strategy,70.35766,78.479579,8.121919,False,0.14
Climate Stress,282,Precautionary Strategy,78.479579,78.479579,0.0,False,0.14
Climate Stress,283,Efficiency Strategy,35.902972,75.978019,40.075048,True,0.14
Climate Stress,283,Balanced Strategy,75.978019,75.978019,0.0,False,0.14
Climate Stress,283,Resilience Strategy,73.719717,75.978019,2.258303,False,0.14
Climate Stress,283,Adaptive Strategy,71.889782,75.978019,4.088237,False,0.14
Climate Stress,283,Precautionary Strategy,74.489467,75.978019,1.488553,False,0.14
Climate Stress,284,Efficiency Strategy,37.579595,86.811433,49.231839,True,0.14
Climate Stress,284,Balanced Strategy,57.970347,86.811433,28.841086,False,0.14
Climate Stress,284,Resilience Strategy,86.811433,86.811433,0.0,False,0.14
Climate Stress,284,Adaptive Strategy,78.459251,86.811433,8.352183,False,0.14
Climate Stress,284,Precautionary Strategy,69.504107,86.811433,17.307326,False,0.14
Climate Stress,285,Efficiency Strategy,42.070589,86.391337,44.320749,True,0.14
Climate Stress,285,Balanced Strategy,68.679255,86.391337,17.712083,False,0.14
Climate Stress,285,Resilience Strategy,86.391337,86.391337,0.0,False,0.14
Climate Stress,285,Adaptive Strategy,66.30376,86.391337,20.087577,False,0.14
Climate Stress,285,Precautionary Strategy,71.727672,86.391337,14.663665,False,0.14
Climate Stress,286,Efficiency Strategy,44.99164,91.697338,46.705699,True,0.14
Climate Stress,286,Balanced Strategy,63.165445,91.697338,28.531893,False,0.14
Climate Stress,286,Resilience Strategy,91.697338,91.697338,0.0,False,0.14
Climate Stress,286,Adaptive Strategy,73.254958,91.697338,18.442381,False,0.14
Climate Stress,286,Precautionary Strategy,78.407743,91.697338,13.289595,False,0.14
Climate Stress,287,Efficiency Strategy,44.499403,85.011769,40.512366,True,0.14
Climate Stress,287,Balanced Strategy,59.219858,85.011769,25.791911,False,0.14
Climate Stress,287,Resilience Strategy,71.523694,85.011769,13.488076,False,0.14
Climate Stress,287,Adaptive Strategy,70.296724,85.011769,14.715045,False,0.14
Climate Stress,287,Precautionary Strategy,85.011769,85.011769,0.0,False,0.14
Climate Stress,288,Efficiency Strategy,35.190542,83.048055,47.857513,True,0.14
Climate Stress,288,Balanced Strategy,67.207083,83.048055,15.840973,False,0.14
Climate Stress,288,Resilience Strategy,77.037627,83.048055,6.010429,False,0.14
Climate Stress,288,Adaptive Strategy,67.464064,83.048055,15.583992,False,0.14
Climate Stress,288,Precautionary Strategy,83.048055,83.048055,0.0,False,0.14
Climate Stress,289,Efficiency Strategy,51.939595,93.505214,41.565619,True,0.14
Climate Stress,289,Balanced Strategy,52.545642,93.505214,40.959572,True,0.14
Climate Stress,289,Resilience Strategy,75.884074,93.505214,17.62114,False,0.14
Climate Stress,289,Adaptive Strategy,69.711077,93.505214,23.794137,False,0.14
Climate Stress,289,Precautionary Strategy,93.505214,93.505214,0.0,False,0.14
Climate Stress,290,Efficiency Strategy,48.948032,88.697279,39.749247,True,0.14
Climate Stress,290,Balanced Strategy,72.025041,88.697279,16.672238,False,0.14
Climate Stress,290,Resilience Strategy,67.627833,88.697279,21.069447,False,0.14
Climate Stress,290,Adaptive Strategy,76.345239,88.697279,12.35204,False,0.14
Climate Stress,290,Precautionary Strategy,88.697279,88.697279,0.0,False,0.14
Climate Stress,291,Efficiency Strategy,53.557331,84.420465,30.863133,True,0.14
Climate Stress,291,Balanced Strategy,58.872302,84.420465,25.548163,False,0.14
Climate Stress,291,Resilience Strategy,84.420465,84.420465,0.0,False,0.14
Climate Stress,291,Adaptive Strategy,61.092428,84.420465,23.328037,False,0.14
Climate Stress,291,Precautionary Strategy,82.96043,84.420465,1.460035,False,0.14
Climate Stress,292,Efficiency Strategy,50.16046,76.865197,26.704737,True,0.14
Climate Stress,292,Balanced Strategy,63.478317,76.865197,13.38688,False,0.14
Climate Stress,292,Resilience Strategy,70.402587,76.865197,6.46261,False,0.14
Climate Stress,292,Adaptive Strategy,70.423697,76.865197,6.4415,False,0.14
Climate Stress,292,Precautionary Strategy,76.865197,76.865197,0.0,False,0.14
