"case_id","domain","bias_source","hygiene_practice","true_value","evidence_quality","decision_stakes","pre_hygiene_judgment","post_hygiene_judgment","outcome","pre_error","post_error","pre_absolute_error","post_absolute_error","error_reduction","pre_brier_score","post_brier_score","brier_improvement","post_probability_bin","review_flag"
565,"Healthcare","overconfidence","calibration_review",0.24979814440012,"medium","high",0.315267801155871,0.340108364683396,0,0.0654696567557509,0.0903102202832761,0.0654696567557509,0.0903102202832761,-0.0248405635275252,0.0993937864456576,0.115673699727614,-0.0162799132819562,"[0.3,0.4)","review"
566,"Infrastructure","model_overtrust","model_validation",0.224796412698925,"low","low",0.12804728930962,0.158673880204986,0,-0.0967491233893048,-0.0661225324939383,0.0967491233893048,0.0661225324939383,0.0306265908953665,0.0163961082995415,0.0251774002593063,-0.00878129195976487,"[0.1,0.2)","acceptable"
567,"Financial Risk","confirmation","decision_record",0.74657678604126,"high","low",0.876952114444446,0.80847348380934,1,0.130375328403187,0.0618966977680805,0.130375328403187,0.0618966977680805,0.0684786306351061,0.0151407821396926,0.036682406404131,-0.0215416242644384,"[0.8,0.9)","acceptable"
568,"AI Governance","model_overtrust","independent_estimates",0.748793470673263,"medium","medium",0.874656909422449,0.754066922269697,1,0.125863438749186,0.00527345159643389,0.125863438749186,0.00527345159643389,0.120589987152752,0.0157108903555322,0.0604830787218993,-0.0447721883663671,"[0.7,0.8)","acceptable"
569,"Infrastructure","overconfidence","structured_dissent",0.538173018395901,"high","high",0.73230567386231,0.617999349471894,0,0.19413265546641,0.0798263310759935,0.19413265546641,0.0798263310759935,0.114306324390416,0.536271599970933,0.381923195947684,0.154348404023248,"[0.6,0.7)","review"
570,"Financial Risk","model_overtrust","base_rate_check",0.334867157973349,"medium","medium",0.545117297848012,0.379064691002259,0,0.210250139874662,0.0441975330289101,0.210250139874662,0.0441975330289101,0.166052606845752,0.297152868413118,0.143690039964638,0.153462828448479,"[0.3,0.4)","acceptable"
571,"Public Policy","groupthink","decision_record",0.645353451929986,"high","medium",0.615278647508644,0.597850730783629,0,-0.0300748044213421,-0.0475027211463578,0.0300748044213421,0.0475027211463578,-0.0174279167250156,0.378567814080067,0.357425496298519,0.0211423177815477,"[0.5,0.6)","review"
572,"Financial Risk","availability","base_rate_check",0.774884065240622,"low","medium",0.831605668401055,0.701029963072779,1,0.0567216031604334,-0.0738541021678427,0.0567216031604334,0.0738541021678427,-0.0171324990074093,0.0283566509146554,0.089383082980264,-0.0610264320656085,"[0.7,0.8)","review"
573,"AI Governance","availability","independent_estimates",0.817886367067695,"medium","high",0.741748714504163,0.736097984495518,1,-0.0761376525635319,-0.0817883825721765,0.0761376525635319,0.0817883825721765,-0.00565073000864458,0.0666937264602524,0.0696442737873277,-0.00295054732707532,"[0.7,0.8)","review"
574,"Healthcare","model_overtrust","decision_record",0.832781722769141,"high","medium",0.892308882653299,0.897346464598724,1,0.0595271598841577,0.0645647418295832,0.0595271598841577,0.0645647418295832,-0.00503758194542547,0.011597376755381,0.010537748330381,0.001059628425,"[0.8,0.9)","review"
575,"AI Governance","model_overtrust","calibration_review",0.350980773381889,"low","medium",0.516096783356577,0.600559614295845,1,0.165116009974688,0.249578840913956,0.165116009974688,0.249578840913956,-0.0844628309392677,0.234162323077851,0.159552621731484,0.0746097013463671,"[0.6,0.7)","review"
576,"AI Governance","groupthink","premortem",0.761830943077803,"medium","medium",0.69814451734219,0.835016170644012,0,-0.0636864257356128,0.073185227566209,0.0636864257356128,0.073185227566209,-0.00949880183059626,0.487405767094959,0.697252005236989,-0.20984623814203,"[0.8,0.9)","review"
577,"Infrastructure","confirmation","base_rate_check",0.357766332663596,"low","high",0.513062956225983,0.393618037320322,0,0.155296623562387,0.0358517046567267,0.155296623562387,0.0358517046567267,0.11944491890566,0.263233597051345,0.154935159303903,0.108298437747442,"[0.3,0.4)","review"
578,"Healthcare","anchoring","structured_dissent",0.375043543241918,"medium","medium",0.413148923076572,0.49306210684495,0,0.0381053798346541,0.118018563603031,0.0381053798346541,0.118018563603031,-0.0799131837683773,0.170692032639331,0.24311024120638,-0.072418208567049,"[0.4,0.5)","review"
579,"Public Policy","availability","premortem",0.426690288446844,"medium","medium",0.294557012039285,0.496025801398829,0,-0.132133276407559,0.0693355129519849,0.132133276407559,0.0693355129519849,0.0627977634555737,0.0867638333415115,0.24604159565335,-0.159277762311839,"[0.4,0.5)","acceptable"
580,"Healthcare","availability","decision_record",0.211698685027659,"medium","medium",0.445642590579567,0.221248900360846,0,0.233943905551908,0.00955021533318715,0.233943905551908,0.00955021533318715,0.22439369021872,0.198597318538467,0.0489510759108836,0.149646242627584,"[0.2,0.3)","acceptable"
581,"Financial Risk","groupthink","base_rate_check",0.784406529925764,"low","low",0.767975606111568,0.75765721372954,1,-0.0164309238141956,-0.0267493161962238,0.0164309238141956,0.0267493161962238,-0.0103183923820281,0.0538353193592942,0.0587300260573299,-0.00489470669803568,"[0.7,0.8)","review"
582,"Financial Risk","confirmation","decision_record",0.273244667239487,"medium","high",0.484312204088007,0.367052255216631,0,0.21106753684852,0.0938075879771433,0.21106753684852,0.0938075879771433,0.117259948871377,0.234558311028584,0.134727358059614,0.0998309529689692,"[0.3,0.4)","acceptable"
583,"Healthcare","framing","independent_estimates",0.353975887782872,"medium","medium",0.398406113875513,0.368935764076788,0,0.0444302260926412,0.0149598762939164,0.0444302260926412,0.0149598762939164,0.0294703497987248,0.158727431573388,0.136113598014923,0.0226138335584647,"[0.3,0.4)","acceptable"
584,"Healthcare","framing","model_validation",0.533118433505297,"medium","medium",0.482431636679745,0.529300441271409,1,-0.0506867968255517,-0.00381799223388801,0.0506867968255517,0.00381799223388801,0.0468688045916636,0.267877010710007,0.221558074587291,0.0463189361227169,"[0.5,0.6)","acceptable"
585,"AI Governance","anchoring","decision_record",0.444271480292082,"high","low",0.46371863402627,0.495453064083959,0,0.0194471537341881,0.0511815837918776,0.0194471537341881,0.0511815837918776,-0.0317344300576894,0.21503497154319,0.245473738710184,-0.0304387671669943,"[0.4,0.5)","review"
586,"Infrastructure","availability","base_rate_check",0.391922477260232,"high","low",0.424648742413627,0.427295913803757,1,0.0327262651533952,0.0353734365435247,0.0327262651533952,0.0353734365435247,-0.00264717139012949,0.331029069606221,0.327989970345874,0.00303909926034662,"[0.4,0.5)","review"
587,"Financial Risk","groupthink","base_rate_check",0.729662616178393,"low","medium",0.4845996549608,0.698251459072245,0,-0.245062961217593,-0.0314111571061488,0.245062961217593,0.0314111571061488,0.213651804111445,0.234836825588127,0.487555100096518,-0.252718274508392,"[0.6,0.7)","review"
588,"Infrastructure","confirmation","structured_dissent",0.79566902499646,"low","high",0.883523911180339,0.584895135763877,1,0.0878548861838797,-0.210773889232583,0.0878548861838797,0.210773889232583,-0.122919003048703,0.0135666792667255,0.17231204831249,-0.158745369045765,"[0.5,0.6)","review"
589,"AI Governance","confirmation","structured_dissent",0.725548099726439,"high","low",0.803162028763962,0.815685795226413,1,0.0776139290375234,0.0901376954999742,0.0776139290375234,0.0901376954999742,-0.0125237664624508,0.0387451869203194,0.0339717260813199,0.00477346083899949,"[0.8,0.9)","review"
590,"Organizational Strategy","anchoring","decision_record",0.504745494946837,"high","low",0.518551020310896,0.589937647457567,0,0.0138055253640589,0.0851921525107293,0.0138055253640589,0.0851921525107293,-0.0713866271466704,0.268895160665472,0.348026427887768,-0.0791312672222967,"[0.5,0.6)","review"
591,"Healthcare","anchoring","independent_estimates",0.729773720353842,"medium","medium",0.801018721571736,0.860547726476087,1,0.0712450012178941,0.130774006122245,0.0712450012178941,0.130774006122245,-0.0595290049043512,0.0395935491649463,0.0194469365909882,0.0201466125739581,"[0.8,0.9)","review"
592,"Healthcare","confirmation","model_validation",0.112413449212909,"low","high",0.338514113619007,0.128175846226176,0,0.226100664406098,0.0157623970132672,0.226100664406098,0.0157623970132672,0.210338267392831,0.114591805119262,0.0164290475557963,0.0981627575634657,"[0.1,0.2)","review"
593,"Public Policy","groupthink","premortem",0.515648722276092,"high","medium",0.53155042339205,0.560480303409727,0,0.0159017011159587,0.0448315811336353,0.0159017011159587,0.0448315811336353,-0.0289298800176766,0.282545852608268,0.31413817051026,-0.0315923179019916,"[0.5,0.6)","review"
594,"AI Governance","anchoring","independent_estimates",0.748885807953775,"high","low",0.906943124292517,0.84363519286318,0,0.158057316338742,0.0947493849094051,0.158057316338742,0.0947493849094051,0.0633079314293368,0.822545830701472,0.711720338637295,0.110825492064177,"[0.8,0.9)","review"
595,"Financial Risk","overconfidence","calibration_review",0.721722291782498,"low","high",0.672839304217059,0.905850326715573,1,-0.0488829875654396,0.184128034933075,0.0488829875654396,0.184128034933075,-0.135245047367635,0.107034120865178,0.00886416097956437,0.0981699598856139,"[0.9,1]","review"
596,"Financial Risk","confirmation","base_rate_check",0.876574993692338,"medium","high",0.99,0.932434727225116,1,0.113425006307662,0.055859733532778,0.113425006307662,0.055859733532778,0.0575652727748835,1e-04,0.00456506608514442,-0.00446506608514442,"[0.9,1]","acceptable"
597,"AI Governance","model_overtrust","model_validation",0.59004663079977,"low","medium",0.522942850235937,0.25972839550396,1,-0.0671037805638336,-0.33031823529581,0.0671037805638336,0.33031823529581,-0.263214454731977,0.227583524141012,0.548002048423142,-0.32041852428213,"[0.2,0.3)","review"
598,"AI Governance","confirmation","model_validation",0.34564427677542,"low","high",0.572276529126283,0.533198303890439,0,0.226632252350864,0.18755402711502,0.226632252350864,0.18755402711502,0.039078225235844,0.327500425788826,0.284300431271641,0.0431999945171846,"[0.5,0.6)","review"
599,"Healthcare","model_overtrust","premortem",0.310741770267487,"high","medium",0.409496433049596,0.343903420189219,0,0.0987546627821095,0.0331616499217321,0.0987546627821095,0.0331616499217321,0.0655930128603774,0.167687328680342,0.118269562417842,0.0494177662625001,"[0.3,0.4)","acceptable"
600,"AI Governance","confirmation","calibration_review",0.614424367249012,"medium","medium",0.84051956458665,0.609261606403905,1,0.226095197337638,-0.00516276084510714,0.226095197337638,0.00516276084510714,0.220932436492531,0.0254340092796317,0.152676492230057,-0.127242482950425,"[0.6,0.7)","acceptable"
601,"Organizational Strategy","anchoring","model_validation",0.871531577222049,"medium","high",0.99,0.902114187672708,0,0.118468422777951,0.0305826104506582,0.118468422777951,0.0305826104506582,0.0878858123272924,0.9801,0.813810007600389,0.166289992399611,"[0.9,1]","review"
602,"AI Governance","confirmation","calibration_review",0.420583399198949,"medium","medium",0.403737840182658,0.59862944821594,1,-0.0168455590162915,0.17804604901699,0.0168455590162915,0.17804604901699,-0.161200490000699,0.355528563230042,0.161098319839441,0.194430243390601,"[0.5,0.6)","review"
603,"Healthcare","confirmation","premortem",0.12498429082334,"low","high",0.467554422413817,0.01,0,0.342570131590476,-0.11498429082334,0.342570131590476,0.11498429082334,0.227585840767136,0.218607137918718,1e-04,0.218507137918718,"[0,0.1)","review"
604,"Public Policy","model_overtrust","independent_estimates",0.200986910797656,"high","medium",0.225960722831281,0.204065477325537,0,0.0249738120336256,0.00307856652788177,0.0249738120336256,0.00307856652788177,0.0218952455057438,0.0510582482624351,0.0416427190360994,0.00941552922633568,"[0.2,0.3)","acceptable"
605,"Infrastructure","groupthink","premortem",0.74087364114821,"high","medium",0.687719534478664,0.781978015533384,1,-0.0531541066695453,0.0411043743851742,0.0531541066695453,0.0411043743851742,0.0120497322843711,0.0975190891462221,0.0475335857107614,0.0499855034354607,"[0.7,0.8)","acceptable"
606,"Healthcare","groupthink","decision_record",0.347158796899021,"medium","low",0.317375482868866,0.313934190841883,0,-0.0297833140301543,-0.0332246060571377,0.0297833140301543,0.0332246060571377,-0.0034412920269834,0.100727197126246,0.0985546761795478,0.0021725209466983,"[0.3,0.4)","review"
607,"Financial Risk","anchoring","model_validation",0.606959604099393,"high","medium",0.602222715095239,0.700589220380528,1,-0.00473688900415403,0.0936296162811351,0.00473688900415403,0.0936296162811351,-0.088892727276981,0.158226768386203,0.08964681495234,0.0685799534338635,"[0.7,0.8)","review"
608,"Organizational Strategy","groupthink","calibration_review",0.450677464157343,"medium","high",0.3965604729588,0.539331673892145,0,-0.0541169911985434,0.0886542097348024,0.0541169911985434,0.0886542097348024,-0.034537218536259,0.157260208713307,0.290878654463303,-0.133618445749997,"[0.5,0.6)","review"
609,"Public Policy","groupthink","premortem",0.507268931344152,"low","high",0.331109072880778,0.74133955588391,0,-0.176159858463374,0.234070624539759,0.176159858463374,0.234070624539759,-0.0579107660763849,0.109633218143968,0.549584337118153,-0.439951118974185,"[0.7,0.8)","review"
610,"Healthcare","groupthink","model_validation",0.379027098231018,"high","medium",0.497944656465979,0.443849857609477,1,0.118917558234961,0.0648227593784591,0.118917558234961,0.0648227593784591,0.0540947988565024,0.252059567971064,0.309302980880999,-0.0572434129099356,"[0.4,0.5)","review"
611,"AI Governance","anchoring","premortem",0.316373922489584,"medium","low",0.451035042357863,0.281077346481443,0,0.134661119868279,-0.0352965760081407,0.134661119868279,0.0352965760081407,0.0993645438601383,0.203432609434759,0.079004474705049,0.12442813472971,"[0.2,0.3)","acceptable"
612,"Healthcare","overconfidence","calibration_review",0.593752549402416,"medium","high",0.490575948664777,0.510940521823426,1,-0.103176600737639,-0.0828120275789902,0.103176600737639,0.0828120275789902,0.0203645731586486,0.259512864078792,0.239179173194343,0.0203336908844487,"[0.5,0.6)","acceptable"
613,"Infrastructure","overconfidence","model_validation",0.417782990634441,"medium","low",0.367342310285415,0.285065900347372,1,-0.0504406803490263,-0.132717090287069,0.0504406803490263,0.132717090287069,-0.082276409938043,0.400255752354996,0.511130766846114,-0.110875014491118,"[0.2,0.3)","review"
614,"Organizational Strategy","anchoring","base_rate_check",0.1678616726771,"high","high",0.196424265056904,0.147006159967437,0,0.0285625923798046,-0.0208555127096627,0.0285625923798046,0.0208555127096627,0.00770707967014186,0.038582491903145,0.0216108110683717,0.0169716808347733,"[0.1,0.2)","acceptable"
615,"Financial Risk","overconfidence","model_validation",0.871612058952451,"medium","medium",0.667897290172502,0.735307354172295,1,-0.203714768779949,-0.136304704780156,0.203714768779949,0.136304704780156,0.0674100639997923,0.110292209874767,0.0700621967552711,0.0402300131194961,"[0.7,0.8)","acceptable"
616,"Infrastructure","model_overtrust","base_rate_check",0.772459506429732,"high","high",0.757164121607265,0.821488435652767,1,-0.0152953848224672,0.0490289292230354,0.0152953848224672,0.0490289292230354,-0.0337335444005682,0.0589692638347713,0.0318663786056962,0.0271028852290751,"[0.8,0.9)","review"
