trial,alternative,decision_quality_score,architecture_score,minimum_component_score,outcome,favorable_outcome,review_trigger,case_classification
80,Consensus Shortcut,0.402,0.3654,0.28,69.6642,False,True,weak process and weak outcome
81,Consensus Shortcut,0.402,0.3654,0.28,89.2332,True,True,weak process with favorable outcome; possible luck
82,Consensus Shortcut,0.402,0.3654,0.28,134.3046,True,True,weak process with favorable outcome; possible luck
83,Consensus Shortcut,0.402,0.3654,0.28,102.0814,True,True,weak process with favorable outcome; possible luck
84,Consensus Shortcut,0.402,0.3654,0.28,80.1387,True,True,weak process with favorable outcome; possible luck
85,Consensus Shortcut,0.402,0.3654,0.28,90.7893,True,True,weak process with favorable outcome; possible luck
86,Consensus Shortcut,0.402,0.3654,0.28,100.9915,True,True,weak process with favorable outcome; possible luck
87,Consensus Shortcut,0.402,0.3654,0.28,100.9451,True,True,weak process with favorable outcome; possible luck
88,Consensus Shortcut,0.402,0.3654,0.28,131.2205,True,True,weak process with favorable outcome; possible luck
89,Consensus Shortcut,0.402,0.3654,0.28,82.6243,True,True,weak process with favorable outcome; possible luck
90,Consensus Shortcut,0.402,0.3654,0.28,25.6386,False,True,weak process and weak outcome
91,Consensus Shortcut,0.402,0.3654,0.28,43.2685,False,True,weak process and weak outcome
92,Consensus Shortcut,0.402,0.3654,0.28,93.2354,True,True,weak process with favorable outcome; possible luck
93,Consensus Shortcut,0.402,0.3654,0.28,80.0053,True,True,weak process with favorable outcome; possible luck
94,Consensus Shortcut,0.402,0.3654,0.28,57.6477,False,True,weak process and weak outcome
95,Consensus Shortcut,0.402,0.3654,0.28,99.1496,True,True,weak process with favorable outcome; possible luck
96,Consensus Shortcut,0.402,0.3654,0.28,92.5215,True,True,weak process with favorable outcome; possible luck
97,Consensus Shortcut,0.402,0.3654,0.28,42.6842,False,True,weak process and weak outcome
98,Consensus Shortcut,0.402,0.3654,0.28,95.9354,True,True,weak process with favorable outcome; possible luck
99,Consensus Shortcut,0.402,0.3654,0.28,58.7614,False,True,weak process and weak outcome
100,Consensus Shortcut,0.402,0.3654,0.28,103.6929,True,True,weak process with favorable outcome; possible luck
101,Consensus Shortcut,0.402,0.3654,0.28,60.5851,False,True,weak process and weak outcome
102,Consensus Shortcut,0.402,0.3654,0.28,57.9409,False,True,weak process and weak outcome
103,Consensus Shortcut,0.402,0.3654,0.28,100.5846,True,True,weak process with favorable outcome; possible luck
104,Consensus Shortcut,0.402,0.3654,0.28,57.2728,False,True,weak process and weak outcome
105,Consensus Shortcut,0.402,0.3654,0.28,49.2712,False,True,weak process and weak outcome
106,Consensus Shortcut,0.402,0.3654,0.28,97.4752,True,True,weak process with favorable outcome; possible luck
107,Consensus Shortcut,0.402,0.3654,0.28,55.6666,False,True,weak process and weak outcome
108,Consensus Shortcut,0.402,0.3654,0.28,60.6214,False,True,weak process and weak outcome
109,Consensus Shortcut,0.402,0.3654,0.28,127.446,True,True,weak process with favorable outcome; possible luck
110,Consensus Shortcut,0.402,0.3654,0.28,85.969,True,True,weak process with favorable outcome; possible luck
111,Consensus Shortcut,0.402,0.3654,0.28,106.0905,True,True,weak process with favorable outcome; possible luck
112,Consensus Shortcut,0.402,0.3654,0.28,77.6481,True,True,weak process with favorable outcome; possible luck
113,Consensus Shortcut,0.402,0.3654,0.28,46.5068,False,True,weak process and weak outcome
114,Consensus Shortcut,0.402,0.3654,0.28,58.2052,False,True,weak process and weak outcome
115,Consensus Shortcut,0.402,0.3654,0.28,68.3988,False,True,weak process and weak outcome
116,Consensus Shortcut,0.402,0.3654,0.28,29.4024,False,True,weak process and weak outcome
117,Consensus Shortcut,0.402,0.3654,0.28,97.8647,True,True,weak process with favorable outcome; possible luck
118,Consensus Shortcut,0.402,0.3654,0.28,117.1142,True,True,weak process with favorable outcome; possible luck
119,Consensus Shortcut,0.402,0.3654,0.28,81.7882,True,True,weak process with favorable outcome; possible luck
120,Consensus Shortcut,0.402,0.3654,0.28,17.9067,False,True,weak process and weak outcome
121,Consensus Shortcut,0.402,0.3654,0.28,105.6466,True,True,weak process with favorable outcome; possible luck
122,Consensus Shortcut,0.402,0.3654,0.28,85.6451,True,True,weak process with favorable outcome; possible luck
123,Consensus Shortcut,0.402,0.3654,0.28,56.2418,False,True,weak process and weak outcome
124,Consensus Shortcut,0.402,0.3654,0.28,101.0595,True,True,weak process with favorable outcome; possible luck
125,Consensus Shortcut,0.402,0.3654,0.28,98.1482,True,True,weak process with favorable outcome; possible luck
126,Consensus Shortcut,0.402,0.3654,0.28,41.7242,False,True,weak process and weak outcome
127,Consensus Shortcut,0.402,0.3654,0.28,95.6189,True,True,weak process with favorable outcome; possible luck
128,Consensus Shortcut,0.402,0.3654,0.28,79.0226,True,True,weak process with favorable outcome; possible luck
129,Consensus Shortcut,0.402,0.3654,0.28,62.5782,False,True,weak process and weak outcome
130,Consensus Shortcut,0.402,0.3654,0.28,76.0623,True,True,weak process with favorable outcome; possible luck
131,Consensus Shortcut,0.402,0.3654,0.28,84.4315,True,True,weak process with favorable outcome; possible luck
132,Consensus Shortcut,0.402,0.3654,0.28,84.8459,True,True,weak process with favorable outcome; possible luck
133,Consensus Shortcut,0.402,0.3654,0.28,77.1495,True,True,weak process with favorable outcome; possible luck
134,Consensus Shortcut,0.402,0.3654,0.28,80.4441,True,True,weak process with favorable outcome; possible luck
135,Consensus Shortcut,0.402,0.3654,0.28,78.8035,True,True,weak process with favorable outcome; possible luck
136,Consensus Shortcut,0.402,0.3654,0.28,90.8152,True,True,weak process with favorable outcome; possible luck
137,Consensus Shortcut,0.402,0.3654,0.28,79.6535,True,True,weak process with favorable outcome; possible luck
138,Consensus Shortcut,0.402,0.3654,0.28,70.6948,False,True,weak process and weak outcome
139,Consensus Shortcut,0.402,0.3654,0.28,86.1893,True,True,weak process with favorable outcome; possible luck
140,Consensus Shortcut,0.402,0.3654,0.28,71.6795,False,True,weak process and weak outcome
141,Consensus Shortcut,0.402,0.3654,0.28,112.8641,True,True,weak process with favorable outcome; possible luck
142,Consensus Shortcut,0.402,0.3654,0.28,57.2256,False,True,weak process and weak outcome
143,Consensus Shortcut,0.402,0.3654,0.28,93.4741,True,True,weak process with favorable outcome; possible luck
144,Consensus Shortcut,0.402,0.3654,0.28,54.0417,False,True,weak process and weak outcome
145,Consensus Shortcut,0.402,0.3654,0.28,70.9663,False,True,weak process and weak outcome
146,Consensus Shortcut,0.402,0.3654,0.28,79.154,True,True,weak process with favorable outcome; possible luck
147,Consensus Shortcut,0.402,0.3654,0.28,84.6214,True,True,weak process with favorable outcome; possible luck
148,Consensus Shortcut,0.402,0.3654,0.28,76.717,True,True,weak process with favorable outcome; possible luck
149,Consensus Shortcut,0.402,0.3654,0.28,131.7985,True,True,weak process with favorable outcome; possible luck
150,Consensus Shortcut,0.402,0.3654,0.28,97.1507,True,True,weak process with favorable outcome; possible luck
151,Consensus Shortcut,0.402,0.3654,0.28,87.4646,True,True,weak process with favorable outcome; possible luck
152,Consensus Shortcut,0.402,0.3654,0.28,77.0488,True,True,weak process with favorable outcome; possible luck
153,Consensus Shortcut,0.402,0.3654,0.28,71.5446,False,True,weak process and weak outcome
154,Consensus Shortcut,0.402,0.3654,0.28,55.0473,False,True,weak process and weak outcome
155,Consensus Shortcut,0.402,0.3654,0.28,62.4382,False,True,weak process and weak outcome
156,Consensus Shortcut,0.402,0.3654,0.28,84.083,True,True,weak process with favorable outcome; possible luck
157,Consensus Shortcut,0.402,0.3654,0.28,103.4204,True,True,weak process with favorable outcome; possible luck
158,Consensus Shortcut,0.402,0.3654,0.28,78.1198,True,True,weak process with favorable outcome; possible luck
159,Consensus Shortcut,0.402,0.3654,0.28,104.4568,True,True,weak process with favorable outcome; possible luck
160,Consensus Shortcut,0.402,0.3654,0.28,56.5436,False,True,weak process and weak outcome
161,Consensus Shortcut,0.402,0.3654,0.28,71.1338,False,True,weak process and weak outcome
162,Consensus Shortcut,0.402,0.3654,0.28,65.1184,False,True,weak process and weak outcome
163,Consensus Shortcut,0.402,0.3654,0.28,75.6027,True,True,weak process with favorable outcome; possible luck
164,Consensus Shortcut,0.402,0.3654,0.28,117.8864,True,True,weak process with favorable outcome; possible luck
165,Consensus Shortcut,0.402,0.3654,0.28,41.6385,False,True,weak process and weak outcome
166,Consensus Shortcut,0.402,0.3654,0.28,92.364,True,True,weak process with favorable outcome; possible luck
167,Consensus Shortcut,0.402,0.3654,0.28,122.714,True,True,weak process with favorable outcome; possible luck
168,Consensus Shortcut,0.402,0.3654,0.28,45.1139,False,True,weak process and weak outcome
169,Consensus Shortcut,0.402,0.3654,0.28,83.6294,True,True,weak process with favorable outcome; possible luck
170,Consensus Shortcut,0.402,0.3654,0.28,78.2335,True,True,weak process with favorable outcome; possible luck
171,Consensus Shortcut,0.402,0.3654,0.28,76.0411,True,True,weak process with favorable outcome; possible luck
172,Consensus Shortcut,0.402,0.3654,0.28,93.4408,True,True,weak process with favorable outcome; possible luck
173,Consensus Shortcut,0.402,0.3654,0.28,41.5538,False,True,weak process and weak outcome
174,Consensus Shortcut,0.402,0.3654,0.28,48.1319,False,True,weak process and weak outcome
175,Consensus Shortcut,0.402,0.3654,0.28,81.7827,True,True,weak process with favorable outcome; possible luck
176,Consensus Shortcut,0.402,0.3654,0.28,89.8317,True,True,weak process with favorable outcome; possible luck
177,Consensus Shortcut,0.402,0.3654,0.28,105.7649,True,True,weak process with favorable outcome; possible luck
178,Consensus Shortcut,0.402,0.3654,0.28,87.0913,True,True,weak process with favorable outcome; possible luck
179,Consensus Shortcut,0.402,0.3654,0.28,73.8367,False,True,weak process and weak outcome
180,Consensus Shortcut,0.402,0.3654,0.28,110.6382,True,True,weak process with favorable outcome; possible luck
181,Consensus Shortcut,0.402,0.3654,0.28,50.8747,False,True,weak process and weak outcome
182,Consensus Shortcut,0.402,0.3654,0.28,68.3245,False,True,weak process and weak outcome
183,Consensus Shortcut,0.402,0.3654,0.28,89.9695,True,True,weak process with favorable outcome; possible luck
184,Consensus Shortcut,0.402,0.3654,0.28,124.0927,True,True,weak process with favorable outcome; possible luck
185,Consensus Shortcut,0.402,0.3654,0.28,96.5065,True,True,weak process with favorable outcome; possible luck
186,Consensus Shortcut,0.402,0.3654,0.28,126.2702,True,True,weak process with favorable outcome; possible luck
187,Consensus Shortcut,0.402,0.3654,0.28,62.912,False,True,weak process and weak outcome
188,Consensus Shortcut,0.402,0.3654,0.28,133.5402,True,True,weak process with favorable outcome; possible luck
189,Consensus Shortcut,0.402,0.3654,0.28,106.918,True,True,weak process with favorable outcome; possible luck
190,Consensus Shortcut,0.402,0.3654,0.28,76.0312,True,True,weak process with favorable outcome; possible luck
191,Consensus Shortcut,0.402,0.3654,0.28,56.1307,False,True,weak process and weak outcome
192,Consensus Shortcut,0.402,0.3654,0.28,73.7392,False,True,weak process and weak outcome
193,Consensus Shortcut,0.402,0.3654,0.28,66.7714,False,True,weak process and weak outcome
194,Consensus Shortcut,0.402,0.3654,0.28,96.029,True,True,weak process with favorable outcome; possible luck
195,Consensus Shortcut,0.402,0.3654,0.28,77.9651,True,True,weak process with favorable outcome; possible luck
196,Consensus Shortcut,0.402,0.3654,0.28,86.5561,True,True,weak process with favorable outcome; possible luck
197,Consensus Shortcut,0.402,0.3654,0.28,98.5023,True,True,weak process with favorable outcome; possible luck
198,Consensus Shortcut,0.402,0.3654,0.28,61.1802,False,True,weak process and weak outcome
199,Consensus Shortcut,0.402,0.3654,0.28,84.9011,True,True,weak process with favorable outcome; possible luck
200,Consensus Shortcut,0.402,0.3654,0.28,108.1776,True,True,weak process with favorable outcome; possible luck
201,Consensus Shortcut,0.402,0.3654,0.28,35.174,False,True,weak process and weak outcome
202,Consensus Shortcut,0.402,0.3654,0.28,102.7136,True,True,weak process with favorable outcome; possible luck
203,Consensus Shortcut,0.402,0.3654,0.28,80.5184,True,True,weak process with favorable outcome; possible luck
204,Consensus Shortcut,0.402,0.3654,0.28,102.2931,True,True,weak process with favorable outcome; possible luck
205,Consensus Shortcut,0.402,0.3654,0.28,77.8828,True,True,weak process with favorable outcome; possible luck
206,Consensus Shortcut,0.402,0.3654,0.28,75.5475,True,True,weak process with favorable outcome; possible luck
207,Consensus Shortcut,0.402,0.3654,0.28,91.1922,True,True,weak process with favorable outcome; possible luck
208,Consensus Shortcut,0.402,0.3654,0.28,38.0864,False,True,weak process and weak outcome
209,Consensus Shortcut,0.402,0.3654,0.28,54.2698,False,True,weak process and weak outcome
210,Consensus Shortcut,0.402,0.3654,0.28,106.7486,True,True,weak process with favorable outcome; possible luck
211,Consensus Shortcut,0.402,0.3654,0.28,127.3129,True,True,weak process with favorable outcome; possible luck
212,Consensus Shortcut,0.402,0.3654,0.28,77.8287,True,True,weak process with favorable outcome; possible luck
213,Consensus Shortcut,0.402,0.3654,0.28,95.0176,True,True,weak process with favorable outcome; possible luck
214,Consensus Shortcut,0.402,0.3654,0.28,98.157,True,True,weak process with favorable outcome; possible luck
215,Consensus Shortcut,0.402,0.3654,0.28,52.2802,False,True,weak process and weak outcome
216,Consensus Shortcut,0.402,0.3654,0.28,92.3701,True,True,weak process with favorable outcome; possible luck
217,Consensus Shortcut,0.402,0.3654,0.28,62.0061,False,True,weak process and weak outcome
218,Consensus Shortcut,0.402,0.3654,0.28,64.1079,False,True,weak process and weak outcome
219,Consensus Shortcut,0.402,0.3654,0.28,60.8747,False,True,weak process and weak outcome
220,Consensus Shortcut,0.402,0.3654,0.28,77.1201,True,True,weak process with favorable outcome; possible luck
221,Consensus Shortcut,0.402,0.3654,0.28,66.0386,False,True,weak process and weak outcome
222,Consensus Shortcut,0.402,0.3654,0.28,1.8028,False,True,weak process and weak outcome
223,Consensus Shortcut,0.402,0.3654,0.28,132.4047,True,True,weak process with favorable outcome; possible luck
224,Consensus Shortcut,0.402,0.3654,0.28,55.6325,False,True,weak process and weak outcome
225,Consensus Shortcut,0.402,0.3654,0.28,84.382,True,True,weak process with favorable outcome; possible luck
226,Consensus Shortcut,0.402,0.3654,0.28,59.1242,False,True,weak process and weak outcome
227,Consensus Shortcut,0.402,0.3654,0.28,106.3499,True,True,weak process with favorable outcome; possible luck
