"case_id","domain","forecast_probability","confidence","evidence_quality","estimated_duration","estimated_cost","interval_width_factor","outcome","brier_score","accuracy_proxy","confidence_error","actual_duration","actual_cost","duration_planning_error","cost_planning_error","duration_lower","duration_upper","cost_lower","cost_upper","duration_interval_hit","cost_interval_hit","probability_bin","confidence_flag","review_flag"
580,"Healthcare",0.16973524899222,0.88314019236248,"low",223.573001278564,4505334.85256601,0.284388101438526,0,0.0288100547504508,0.971189945249549,-0.0880497528870694,238.605239437652,8045884.08653485,0.0672363750234659,0.785857067194976,159.99149991204,287.154502645088,3224071.22749994,5786598.47763208,TRUE,FALSE,"[0.1,0.2)","approximately calibrated","review"
581,"Financial Risk",0.573930221819319,0.700586671493947,"medium",353.290949659422,3893245.08665595,0.0783435030141845,1,0.181535455878935,0.818464544121065,-0.117877872627118,698.197787758283,3946161.63345925,0.976268535696588,0.0135918868772653,325.612899079895,380.969000238949,3588234.62847456,4198255.54483734,FALSE,TRUE,"[0.5,0.6)","approximately calibrated","review"
582,"Financial Risk",0.136319794156589,0.6846281976928,"low",177.500506752403,914551.886240952,0.290904216654599,0,0.0185830862788947,0.981416913721105,-0.296788716028305,196.165480827262,985322.078731233,0.10515448331026,0.0773823700491889,125.864860879801,229.136152625006,648504.886184042,1180598.88629786,TRUE,TRUE,"[0.1,0.2)","underconfident","acceptable"
583,"Healthcare",0.321755739476066,0.968686012565158,"medium",43.767368021654,1742327.71594543,0.0570399133255705,1,0.460015276933658,0.539984723066342,0.428701289498816,41.2645098379965,2193135.30441528,-0.057185485369354,0.258738688677308,41.2708811432105,46.2638549000975,1642945.49404316,1841709.9378477,FALSE,FALSE,"[0.3,0.4)","overconfident","review"
584,"Healthcare",0.259769610210787,0.747745181729551,"medium",261.696466594003,2894756.95632864,0.0785925678326748,0,0.0674802503890645,0.932519749610936,-0.184774567881384,177.081858818755,2090416.61718024,-0.323331105217098,-0.277861095519578,241.129069291643,282.263863896364,2667250.57387927,3122263.338778,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
585,"AI Governance",0.582304599578492,0.524250649502501,"medium",347.699010486249,4477079.65504378,0.12733258639928,0,0.339078646690268,0.660921353309732,-0.136670703807231,549.038083091464,4223017.58170501,0.579061390838148,-0.0567472756604964,303.425596192565,391.972424779933,3907001.52305146,5047157.7870361,FALSE,TRUE,"[0.5,0.6)","approximately calibrated","review"
586,"Infrastructure",0.15582927451469,0.564949538893998,"medium",227.428529646713,294777.32507512,0.150465666211676,0,0.0242827627957746,0.975717237204225,-0.410767698310228,188.030218716211,403412.959124136,-0.173233811042545,0.368534567648079,193.208344417879,261.648714875548,250423.458473596,339131.191676643,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
587,"Financial Risk",0.471916265389882,0.878097986201756,"high",264.931119641988,3401476.37922782,0.115511982364114,1,0.278872430759769,0.721127569240231,0.156970416961525,378.124063111423,3421756.8431172,0.427254237336852,0.0059622533360004,234.328400822197,295.533838461778,3008565.09969851,3794387.65875714,FALSE,TRUE,"[0.4,0.5)","overconfident","review"
588,"Infrastructure",0.570137151353993,0.901198470424861,"medium",185.032777814195,4005450.08385088,0.0981663689715788,0,0.325056371354045,0.674943628645955,0.226254841778906,252.515718448621,3987751.29916761,0.364708034066218,-0.00441867563264112,166.86878187545,203.196773752939,3612249.59302234,4398650.57467943,FALSE,TRUE,"[0.5,0.6)","overconfident","review"
589,"AI Governance",0.559170674602501,0.684608686645515,"medium",150.351261147298,4419630.65813761,0.23763832555851,0,0.312671843335416,0.687328156664584,-0.00271947001906858,86.6544450096019,3985025.26929451,-0.423653354495595,-0.0983352280903589,114.622039202644,186.080483091952,3369357.02895074,5469904.28732449,FALSE,TRUE,"[0.5,0.6)","approximately calibrated","review"
590,"Organizational Strategy",0.316318820021115,0.521227011715528,"high",234.290202039992,1357391.55460615,0.18844458461972,0,0.100057595899551,0.899942404100449,-0.378715392384922,292.207670214535,1118855.80245536,0.247203970418945,-0.17573098295871,190.139482236096,278.440921843889,1101598.46693208,1613184.64228022,FALSE,TRUE,"[0.3,0.4)","underconfident","review"
591,"Healthcare",0.240401914494578,0.722508693321142,"low",360.771286590025,221354.930987582,0.0576957059209235,0,0.0577930804926583,0.942206919507342,-0.219698226186199,443.786751474188,275905.424107319,0.230105521059663,0.246439023862531,339.956332534214,381.586240645836,208583.701985176,234126.159989987,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
592,"Healthcare",0.718613916169852,0.546971243016887,"medium",138.019763743505,2822870.72450854,0.277517621358857,1,0.079178128173267,0.920821871826733,-0.373850628809845,209.095770837861,3551331.16819029,0.514969777998198,0.258056607891094,99.716847208896,176.322680278114,2039474.35563938,3606267.0933777,FALSE,TRUE,"[0.7,0.8)","underconfident","review"
593,"Public Policy",0.275234181294218,0.632598056101706,"medium",192.128939669346,3884521.65119816,0.0856589203001931,1,0.525285491964263,0.474714508035737,0.157883548065969,175.570595844858,5223747.82691143,-0.0861834966298446,0.34475961159856,175.671382138849,208.586497199844,3551777.7206738,4217265.58172251,FALSE,FALSE,"[0.2,0.3)","overconfident","review"
594,"AI Governance",0.598495697218459,0.95772136324551,"high",364.66546809068,4394321.76919654,0.159899483330082,1,0.161205705152091,0.838794294847909,0.118927068397601,639.263324737255,7065311.97965844,0.753013050795072,0.607827635469277,306.355648154657,422.975288026702,3691671.98871588,5096971.5496772,FALSE,FALSE,"[0.5,0.6)","approximately calibrated","review"
595,"Financial Risk",0.876514080923516,0.923170227459632,"medium",355.250098629622,4281880.66321891,0.162465953920037,0,0.768276934057196,0.231723065942804,0.691447161516828,582.921849650994,4317327.32734006,0.64087737596588,0.00827829332695779,297.534052475573,412.96614478367,3586220.83669729,4977540.48974053,FALSE,TRUE,"[0.8,0.9)","overconfident","review"
596,"Financial Risk",0.275921610521618,0.989576439177617,"medium",31.4609490102157,4847947.09850103,0.214721049368381,1,0.524289514109607,0.475710485890393,0.513865953287225,76.466416163145,2888094.69354065,1.43051842264248,-0.404264395864872,24.705621024617,38.2162769958144,3806990.81022849,5888903.38677357,FALSE,FALSE,"[0.2,0.3)","overconfident","review"
597,"AI Governance",0.807044583733659,0.563619547379203,"low",200.814693698194,3529609.11712144,0.107694703282323,1,0.0372317926665169,0.962768207333483,-0.39914865995428,373.838202434378,5066693.89434197,0.861607811409568,0.435483002852762,179.188014845636,222.441372550751,3149488.91055046,3909729.32369241,FALSE,FALSE,"[0.8,0.9)","underconfident","review"
598,"AI Governance",0.362572434393223,0.7671921802219,"medium",342.753800874343,1902813.20745125,0.299491184542421,1,0.406313901395381,0.593686098604619,0.173506081617282,319.760655875908,2366963.28476882,-0.0670835595105908,0.243928345409836,240.102059044069,445.405542704617,1332937.42598871,2472688.98891379,TRUE,TRUE,"[0.3,0.4)","overconfident","review"
599,"Healthcare",0.260159108706284,0.907742831453215,"medium",267.854664751794,748270.298610441,0.156042019906454,1,0.54736454443028,0.45263545556972,0.455107375883495,328.553997479249,802307.178252085,0.226612938713244,0.0722157217010902,226.058081822558,309.65124768103,631508.689779263,865031.90744162,FALSE,TRUE,"[0.2,0.3)","overconfident","review"
600,"AI Governance",0.541103009856306,0.974520267944317,"high",363.057323327521,3779416.34373274,0.113427266897634,0,0.292792467275554,0.707207532724446,0.267312735219871,369.820402083192,6340747.18990729,0.0186281292818593,0.677705395020031,321.87672341531,404.237923239732,3350727.47739488,4208105.21007059,TRUE,FALSE,"[0.5,0.6)","overconfident","review"
601,"Organizational Strategy",0.256430277356412,0.950901338325348,"high",124.759831066476,2456661.2428287,0.0788500186870806,0,0.0657564871450865,0.934243512854913,0.0166578254704343,96.4664566429388,1787290.63318351,-0.22678272470938,-0.272471677403294,114.922516055488,134.597146077465,2262953.45792383,2650369.02773357,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
602,"AI Governance",0.290636392182205,0.576943003698252,"low",200.647057017777,4416477.78588813,0.170518879091833,1,0.503196728096279,0.496803271903721,0.0801397317945308,137.98324389195,5675844.91852321,-0.312308658084505,0.285151922796738,166.432945762031,234.861168273524,3663384.9443045,5169570.62747175,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
603,"Healthcare",0.913947971933521,0.524662349268328,"low",89.1664912749548,235323.95621296,0.101224362396169,1,0.00740495153435404,0.992595048465646,-0.467932699197318,106.511225646958,324007.847857285,0.194520768104677,0.376858748558814,80.1406700485438,98.1923125013657,211503.438788759,259144.473637161,FALSE,FALSE,"[0.9,1]","underconfident","review"
604,"Public Policy",0.264147184311878,0.907860502740368,"medium",310.408515012823,586286.030011252,0.0786356246797368,0,0.0697737349798932,0.930226265020107,-0.0223657622797385,261.365661925805,1127974.07427405,-0.157994548200433,0.923931351822258,285.99934752888,334.817682496766,540183.061800314,632388.998222189,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
605,"Infrastructure",0.926090921962168,0.563646833228413,"low",37.6136024273001,1490386.61492523,0.0947271293378435,1,0.00546255181640234,0.994537448183598,-0.430890614955185,49.8710585452575,4153107.56274541,0.325878281444824,1.78659746481537,34.050573845307,41.1766310092931,1349206.56928982,1631566.66056064,FALSE,FALSE,"[0.9,1]","underconfident","review"
606,"Healthcare",0.891113859182224,0.687963682068512,"medium",148.491272620158,4025537.94481792,0.0663442658958957,1,0.0118561916621886,0.988143808337811,-0.300180126269299,227.112456903169,7573663.60683684,0.529466701279641,0.881404103167488,138.639728146227,158.34281709409,3758466.5850329,4292609.30460293,FALSE,FALSE,"[0.8,0.9)","underconfident","review"
607,"Financial Risk",0.285757076181471,0.854232028189581,"high",119.427695146296,1213136.83260232,0.0601477573625743,1,0.51014295422484,0.48985704577516,0.364374982414421,207.685700779012,1448481.38903347,0.739007861824697,0.193996711752873,112.244387116265,126.611003176327,1140169.37274736,1286104.29245729,FALSE,FALSE,"[0.2,0.3)","overconfident","review"
608,"Organizational Strategy",0.405364077095874,0.528493065526709,"low",322.870031625498,306850.484223105,0.0840843964368105,0,0.164320034999789,0.835679965000211,-0.307186899473502,358.854160408877,443703.304182468,0.111450816919167,0.445991865731781,295.721699888734,350.018363362262,281049.146460862,332651.821985348,FALSE,FALSE,"[0.4,0.5)","underconfident","review"
609,"Public Policy",0.181945119169541,0.583034441557247,"medium",286.754586809548,3211598.39211032,0.212288497609552,0,0.0331040263896184,0.966895973610382,-0.383861532053134,479.660421138695,7028616.82929691,0.672721006751563,1.18851050821409,225.879886393101,347.629287225994,2529812.99452397,3893383.78969667,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
610,"Healthcare",0.837211426638532,0.687214282227214,"high",315.859363435302,2580339.59239256,0.286580737575423,1,0.0265001196170619,0.973499880382938,-0.286285598155724,532.655543472721,2532369.00326454,0.68636933120973,-0.018590804586125,225.34015409191,406.378572778694,1840863.96880963,3319815.21597548,FALSE,TRUE,"[0.8,0.9)","underconfident","review"
611,"AI Governance",0.946301110449713,0.619861989445053,"medium",75.2889843203593,4925353.15218847,0.123557466850616,1,0.00288357073893396,0.997116429261066,-0.377254439816013,101.129762385298,5270412.16465929,0.343221233467364,0.0700577200880499,65.98646813598,84.5915005047386,4316788.99335937,5533917.31101758,FALSE,TRUE,"[0.9,1]","underconfident","review"
612,"Healthcare",0.586297031689901,0.704303370101843,"low",79.791599715827,1439640.56216646,0.0928016982623376,1,0.171150145988587,0.828849854011413,-0.12454648390957,81.3484909571263,1084456.84510413,0.0195119692654877,-0.246716941989897,72.3868037551296,87.1963956765244,1306039.47311007,1573241.65122285,TRUE,FALSE,"[0.5,0.6)","approximately calibrated","review"
613,"Infrastructure",0.602188441390172,0.660735887177288,"medium",71.2498249474447,3195860.38952693,0.122281388915144,0,0.362630918943924,0.637369081056076,0.0233668061212128,113.791668322646,2458927.85346429,0.597079970464219,-0.230589714894188,62.5372973929103,79.9623525019791,2805066.14231669,3586654.63673718,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
614,"Organizational Strategy",0.69528196125757,0.562734783408232,"medium",61.01298110676,3497084.50853359,0.273972360370681,1,0.0928530831350334,0.907146916864967,-0.344412133456735,41.8490374999314,3120454.38437371,-0.314096168703765,-0.107698319340245,44.2971106596892,77.7288515538308,2538980.0113149,4455189.00575228,FALSE,TRUE,"[0.6,0.7)","underconfident","review"
615,"Financial Risk",0.587960889178794,0.678968129341956,"medium",140.672259420389,1756314.11662325,0.266568990086671,1,0.16977622884633,0.83022377115367,-0.151255641811713,252.242304729604,1254929.75319843,0.793120447264553,-0.285475336489807,103.173397293486,178.171121547293,1288135.23628003,2224492.99696648,FALSE,FALSE,"[0.5,0.6)","underconfident","review"
616,"Infrastructure",0.238789232936688,0.792154318564571,"medium",256.134161067894,643607.069202699,0.230925039516296,0,0.0570202977664917,0.942979702233508,-0.150825383668937,446.635760939875,812554.862888347,0.743757096194148,0.262501457441947,196.986369801817,315.28195233397,494982.081314098,792232.0570913,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
617,"Healthcare",0.550793085223995,0.872002916724887,"medium",218.678174958332,4128664.33085874,0.236962840089109,0,0.303373022730567,0.696626977269433,0.175375939455454,253.539256337716,8127789.05412977,0.159417287006476,0.968624330483955,166.859573554702,270.496776361961,3150324.30524385,5107004.35647362,TRUE,FALSE,"[0.5,0.6)","overconfident","review"
618,"Public Policy",0.524323293322232,0.764166144896299,"low",77.9026973096188,4281164.94289134,0.204765019426122,0,0.274914915920271,0.725085084079729,0.0390810608165695,100.871948256835,3379361.49937735,0.294845387136295,-0.210644405329766,61.9509499816674,93.8544446375702,3404532.12019376,5157797.76558892,FALSE,FALSE,"[0.5,0.6)","approximately calibrated","review"
619,"Infrastructure",0.881973285193089,0.633893687117379,"high",133.997737625614,3914110.23614928,0.110985439748038,0,0.77787687579429,0.222123124205709,0.41177056291167,95.1822544413549,2183220.41040559,-0.289672675614184,-0.442217955375357,119.125939789993,148.869535461235,3479700.99036796,4348519.4819306,FALSE,FALSE,"[0.8,0.9)","overconfident","review"
620,"Infrastructure",0.484646984108258,0.958634574471507,"low",337.943417192437,4986883.85849819,0.175182025483809,0,0.23488269920523,0.76511730079477,0.193517273676737,330.339267142866,6724360.41051077,-0.0225012521703911,0.348409267453009,278.741804869746,397.145029515128,4113271.44331396,5860496.27368241,TRUE,FALSE,"[0.4,0.5)","overconfident","review"
621,"Organizational Strategy",0.460382912890054,0.762443156584632,"low",327.250256822444,3031288.76204137,0.252642099873628,0,0.211952426481131,0.788047573518869,-0.025604416934237,342.44606866031,2581671.90930962,0.0464348354846675,-0.148325312442012,244.573064754638,409.927448890251,2265457.6038759,3797119.92020683,TRUE,TRUE,"[0.4,0.5)","approximately calibrated","acceptable"
622,"Public Policy",0.165489158721175,0.926628663297743,"medium",264.851972227916,1850549.05582219,0.184085616155062,0,0.0273866616542423,0.972613338345758,-0.0459846750480151,556.335211901475,1357561.48314961,1.10055151646266,-0.266400704764647,216.096533730457,313.607410725375,1509889.592656,2191208.51898839,FALSE,FALSE,"[0.1,0.2)","approximately calibrated","review"
623,"Organizational Strategy",0.888605687394738,0.877098707845435,"medium",236.057976649608,1352049.76438545,0.138088456192054,1,0.0124086928807988,0.987591307119201,-0.110492599273767,180.640858392001,1499302.50243455,-0.234760625521525,0.108910738293745,203.461095082244,268.654858216973,1165347.29972663,1538752.22904426,FALSE,TRUE,"[0.8,0.9)","approximately calibrated","review"
