trial,strategy,realized_value,best_trial_value,regret,review_trigger
643,Staged Learning,151.0,151.0,0.0,False
643,Delay Without Learning,95.0,151.0,56.0,False
643,Conservative Baseline,73.0,151.0,78.0,False
644,Immediate Action,125.0,125.0,0.0,True
644,Staged Learning,-14.0,125.0,139.0,True
644,Delay Without Learning,95.0,125.0,30.0,False
644,Conservative Baseline,73.0,125.0,52.0,False
645,Immediate Action,-35.0,151.0,186.0,True
645,Staged Learning,151.0,151.0,0.0,False
645,Delay Without Learning,20.0,151.0,131.0,True
645,Conservative Baseline,73.0,151.0,78.0,False
646,Immediate Action,125.0,125.0,0.0,True
646,Staged Learning,-14.0,125.0,139.0,True
646,Delay Without Learning,95.0,125.0,30.0,False
646,Conservative Baseline,73.0,125.0,52.0,False
647,Immediate Action,-35.0,151.0,186.0,True
647,Staged Learning,151.0,151.0,0.0,False
647,Delay Without Learning,95.0,151.0,56.0,False
647,Conservative Baseline,73.0,151.0,78.0,False
648,Immediate Action,125.0,151.0,26.0,True
648,Staged Learning,151.0,151.0,0.0,False
648,Delay Without Learning,95.0,151.0,56.0,False
648,Conservative Baseline,73.0,151.0,78.0,False
649,Immediate Action,125.0,125.0,0.0,True
649,Staged Learning,-14.0,125.0,139.0,True
649,Delay Without Learning,95.0,125.0,30.0,False
649,Conservative Baseline,58.0,125.0,67.0,True
650,Immediate Action,125.0,125.0,0.0,True
650,Staged Learning,-14.0,125.0,139.0,True
650,Delay Without Learning,20.0,125.0,105.0,True
650,Conservative Baseline,73.0,125.0,52.0,False
651,Immediate Action,125.0,125.0,0.0,True
651,Staged Learning,-14.0,125.0,139.0,True
651,Delay Without Learning,95.0,125.0,30.0,False
651,Conservative Baseline,58.0,125.0,67.0,True
652,Immediate Action,125.0,151.0,26.0,True
652,Staged Learning,151.0,151.0,0.0,False
652,Delay Without Learning,20.0,151.0,131.0,True
652,Conservative Baseline,73.0,151.0,78.0,False
653,Immediate Action,-35.0,58.0,93.0,True
653,Staged Learning,-14.0,58.0,72.0,True
653,Delay Without Learning,20.0,58.0,38.0,True
653,Conservative Baseline,58.0,58.0,0.0,True
654,Immediate Action,125.0,125.0,0.0,True
654,Staged Learning,-14.0,125.0,139.0,True
654,Delay Without Learning,95.0,125.0,30.0,False
654,Conservative Baseline,73.0,125.0,52.0,False
655,Immediate Action,-35.0,151.0,186.0,True
655,Staged Learning,151.0,151.0,0.0,False
655,Delay Without Learning,20.0,151.0,131.0,True
655,Conservative Baseline,73.0,151.0,78.0,False
656,Immediate Action,125.0,151.0,26.0,True
656,Staged Learning,151.0,151.0,0.0,False
656,Delay Without Learning,95.0,151.0,56.0,False
656,Conservative Baseline,58.0,151.0,93.0,True
657,Immediate Action,125.0,151.0,26.0,True
657,Staged Learning,151.0,151.0,0.0,False
657,Delay Without Learning,95.0,151.0,56.0,False
657,Conservative Baseline,73.0,151.0,78.0,False
658,Immediate Action,-35.0,151.0,186.0,True
658,Staged Learning,151.0,151.0,0.0,False
658,Delay Without Learning,20.0,151.0,131.0,True
658,Conservative Baseline,73.0,151.0,78.0,False
659,Immediate Action,125.0,125.0,0.0,True
659,Staged Learning,-14.0,125.0,139.0,True
659,Delay Without Learning,95.0,125.0,30.0,False
659,Conservative Baseline,73.0,125.0,52.0,False
660,Immediate Action,125.0,151.0,26.0,True
660,Staged Learning,151.0,151.0,0.0,False
660,Delay Without Learning,20.0,151.0,131.0,True
660,Conservative Baseline,73.0,151.0,78.0,False
661,Immediate Action,125.0,125.0,0.0,True
661,Staged Learning,-14.0,125.0,139.0,True
661,Delay Without Learning,95.0,125.0,30.0,False
661,Conservative Baseline,73.0,125.0,52.0,False
662,Immediate Action,125.0,125.0,0.0,True
662,Staged Learning,-14.0,125.0,139.0,True
662,Delay Without Learning,20.0,125.0,105.0,True
662,Conservative Baseline,73.0,125.0,52.0,False
663,Immediate Action,-35.0,95.0,130.0,True
663,Staged Learning,-14.0,95.0,109.0,True
663,Delay Without Learning,95.0,95.0,0.0,False
663,Conservative Baseline,73.0,95.0,22.0,False
664,Immediate Action,125.0,151.0,26.0,True
664,Staged Learning,151.0,151.0,0.0,False
664,Delay Without Learning,95.0,151.0,56.0,False
664,Conservative Baseline,73.0,151.0,78.0,False
665,Immediate Action,-35.0,73.0,108.0,True
665,Staged Learning,-14.0,73.0,87.0,True
665,Delay Without Learning,20.0,73.0,53.0,True
665,Conservative Baseline,73.0,73.0,0.0,False
666,Immediate Action,-35.0,73.0,108.0,True
666,Staged Learning,-14.0,73.0,87.0,True
666,Delay Without Learning,20.0,73.0,53.0,True
666,Conservative Baseline,73.0,73.0,0.0,False
667,Immediate Action,-35.0,151.0,186.0,True
667,Staged Learning,151.0,151.0,0.0,False
667,Delay Without Learning,20.0,151.0,131.0,True
667,Conservative Baseline,73.0,151.0,78.0,False
668,Immediate Action,125.0,151.0,26.0,True
668,Staged Learning,151.0,151.0,0.0,False
668,Delay Without Learning,95.0,151.0,56.0,False
668,Conservative Baseline,73.0,151.0,78.0,False
669,Immediate Action,125.0,151.0,26.0,True
669,Staged Learning,151.0,151.0,0.0,False
669,Delay Without Learning,95.0,151.0,56.0,False
669,Conservative Baseline,73.0,151.0,78.0,False
670,Immediate Action,125.0,151.0,26.0,True
670,Staged Learning,151.0,151.0,0.0,False
670,Delay Without Learning,95.0,151.0,56.0,False
670,Conservative Baseline,73.0,151.0,78.0,False
671,Immediate Action,125.0,125.0,0.0,True
671,Staged Learning,-14.0,125.0,139.0,True
671,Delay Without Learning,20.0,125.0,105.0,True
671,Conservative Baseline,58.0,125.0,67.0,True
672,Immediate Action,-35.0,95.0,130.0,True
672,Staged Learning,-14.0,95.0,109.0,True
672,Delay Without Learning,95.0,95.0,0.0,False
672,Conservative Baseline,73.0,95.0,22.0,False
673,Immediate Action,-35.0,95.0,130.0,True
673,Staged Learning,-14.0,95.0,109.0,True
673,Delay Without Learning,95.0,95.0,0.0,False
673,Conservative Baseline,73.0,95.0,22.0,False
674,Immediate Action,125.0,151.0,26.0,True
674,Staged Learning,151.0,151.0,0.0,False
674,Delay Without Learning,95.0,151.0,56.0,False
674,Conservative Baseline,73.0,151.0,78.0,False
675,Immediate Action,-35.0,95.0,130.0,True
675,Staged Learning,-14.0,95.0,109.0,True
675,Delay Without Learning,95.0,95.0,0.0,False
675,Conservative Baseline,73.0,95.0,22.0,False
676,Immediate Action,-35.0,151.0,186.0,True
676,Staged Learning,151.0,151.0,0.0,False
676,Delay Without Learning,95.0,151.0,56.0,False
676,Conservative Baseline,73.0,151.0,78.0,False
677,Immediate Action,-35.0,151.0,186.0,True
677,Staged Learning,151.0,151.0,0.0,False
677,Delay Without Learning,95.0,151.0,56.0,False
677,Conservative Baseline,73.0,151.0,78.0,False
678,Immediate Action,-35.0,151.0,186.0,True
678,Staged Learning,151.0,151.0,0.0,False
678,Delay Without Learning,20.0,151.0,131.0,True
678,Conservative Baseline,73.0,151.0,78.0,False
679,Immediate Action,125.0,151.0,26.0,True
679,Staged Learning,151.0,151.0,0.0,False
679,Delay Without Learning,95.0,151.0,56.0,False
679,Conservative Baseline,73.0,151.0,78.0,False
680,Immediate Action,125.0,151.0,26.0,True
680,Staged Learning,151.0,151.0,0.0,False
680,Delay Without Learning,95.0,151.0,56.0,False
680,Conservative Baseline,58.0,151.0,93.0,True
681,Immediate Action,-35.0,95.0,130.0,True
681,Staged Learning,-14.0,95.0,109.0,True
681,Delay Without Learning,95.0,95.0,0.0,False
681,Conservative Baseline,73.0,95.0,22.0,False
682,Immediate Action,125.0,151.0,26.0,True
682,Staged Learning,151.0,151.0,0.0,False
682,Delay Without Learning,20.0,151.0,131.0,True
682,Conservative Baseline,73.0,151.0,78.0,False
683,Immediate Action,125.0,125.0,0.0,True
683,Staged Learning,-14.0,125.0,139.0,True
683,Delay Without Learning,95.0,125.0,30.0,False
683,Conservative Baseline,73.0,125.0,52.0,False
684,Immediate Action,125.0,125.0,0.0,True
684,Staged Learning,-14.0,125.0,139.0,True
684,Delay Without Learning,20.0,125.0,105.0,True
684,Conservative Baseline,73.0,125.0,52.0,False
685,Immediate Action,125.0,151.0,26.0,True
685,Staged Learning,151.0,151.0,0.0,False
685,Delay Without Learning,95.0,151.0,56.0,False
685,Conservative Baseline,73.0,151.0,78.0,False
686,Immediate Action,125.0,151.0,26.0,True
686,Staged Learning,151.0,151.0,0.0,False
686,Delay Without Learning,95.0,151.0,56.0,False
686,Conservative Baseline,73.0,151.0,78.0,False
687,Immediate Action,-35.0,151.0,186.0,True
687,Staged Learning,151.0,151.0,0.0,False
687,Delay Without Learning,95.0,151.0,56.0,False
687,Conservative Baseline,73.0,151.0,78.0,False
688,Immediate Action,125.0,151.0,26.0,True
688,Staged Learning,151.0,151.0,0.0,False
688,Delay Without Learning,95.0,151.0,56.0,False
688,Conservative Baseline,73.0,151.0,78.0,False
689,Immediate Action,125.0,151.0,26.0,True
689,Staged Learning,151.0,151.0,0.0,False
689,Delay Without Learning,95.0,151.0,56.0,False
689,Conservative Baseline,58.0,151.0,93.0,True
690,Immediate Action,-35.0,151.0,186.0,True
690,Staged Learning,151.0,151.0,0.0,False
690,Delay Without Learning,95.0,151.0,56.0,False
690,Conservative Baseline,73.0,151.0,78.0,False
691,Immediate Action,-35.0,95.0,130.0,True
691,Staged Learning,-14.0,95.0,109.0,True
691,Delay Without Learning,95.0,95.0,0.0,False
691,Conservative Baseline,73.0,95.0,22.0,False
692,Immediate Action,125.0,125.0,0.0,True
692,Staged Learning,-14.0,125.0,139.0,True
692,Delay Without Learning,20.0,125.0,105.0,True
692,Conservative Baseline,73.0,125.0,52.0,False
693,Immediate Action,-35.0,151.0,186.0,True
693,Staged Learning,151.0,151.0,0.0,False
693,Delay Without Learning,95.0,151.0,56.0,False
693,Conservative Baseline,73.0,151.0,78.0,False
694,Immediate Action,-35.0,151.0,186.0,True
694,Staged Learning,151.0,151.0,0.0,False
694,Delay Without Learning,95.0,151.0,56.0,False
694,Conservative Baseline,73.0,151.0,78.0,False
695,Immediate Action,-35.0,151.0,186.0,True
695,Staged Learning,151.0,151.0,0.0,False
695,Delay Without Learning,20.0,151.0,131.0,True
695,Conservative Baseline,73.0,151.0,78.0,False
696,Immediate Action,-35.0,151.0,186.0,True
696,Staged Learning,151.0,151.0,0.0,False
696,Delay Without Learning,95.0,151.0,56.0,False
696,Conservative Baseline,58.0,151.0,93.0,True
697,Immediate Action,-35.0,58.0,93.0,True
697,Staged Learning,-14.0,58.0,72.0,True
697,Delay Without Learning,20.0,58.0,38.0,True
697,Conservative Baseline,58.0,58.0,0.0,True
698,Immediate Action,-35.0,95.0,130.0,True
698,Staged Learning,-14.0,95.0,109.0,True
698,Delay Without Learning,95.0,95.0,0.0,False
698,Conservative Baseline,73.0,95.0,22.0,False
699,Immediate Action,125.0,151.0,26.0,True
699,Staged Learning,151.0,151.0,0.0,False
699,Delay Without Learning,20.0,151.0,131.0,True
699,Conservative Baseline,73.0,151.0,78.0,False
700,Immediate Action,125.0,125.0,0.0,True
700,Staged Learning,-14.0,125.0,139.0,True
700,Delay Without Learning,20.0,125.0,105.0,True
700,Conservative Baseline,73.0,125.0,52.0,False
701,Immediate Action,-35.0,151.0,186.0,True
701,Staged Learning,151.0,151.0,0.0,False
701,Delay Without Learning,95.0,151.0,56.0,False
701,Conservative Baseline,73.0,151.0,78.0,False
702,Immediate Action,-35.0,151.0,186.0,True
702,Staged Learning,151.0,151.0,0.0,False
702,Delay Without Learning,95.0,151.0,56.0,False
702,Conservative Baseline,73.0,151.0,78.0,False
703,Immediate Action,-35.0,73.0,108.0,True
703,Staged Learning,-14.0,73.0,87.0,True
703,Delay Without Learning,20.0,73.0,53.0,True
703,Conservative Baseline,73.0,73.0,0.0,False
704,Immediate Action,125.0,125.0,0.0,True
704,Staged Learning,-14.0,125.0,139.0,True
704,Delay Without Learning,95.0,125.0,30.0,False
704,Conservative Baseline,73.0,125.0,52.0,False
705,Immediate Action,125.0,151.0,26.0,True
705,Staged Learning,151.0,151.0,0.0,False
705,Delay Without Learning,95.0,151.0,56.0,False
705,Conservative Baseline,73.0,151.0,78.0,False
706,Immediate Action,125.0,125.0,0.0,True
706,Staged Learning,-14.0,125.0,139.0,True
706,Delay Without Learning,95.0,125.0,30.0,False
706,Conservative Baseline,73.0,125.0,52.0,False
707,Immediate Action,-35.0,73.0,108.0,True
707,Staged Learning,-14.0,73.0,87.0,True
707,Delay Without Learning,20.0,73.0,53.0,True
707,Conservative Baseline,73.0,73.0,0.0,False
708,Immediate Action,125.0,125.0,0.0,True
708,Staged Learning,-14.0,125.0,139.0,True
708,Delay Without Learning,95.0,125.0,30.0,False
708,Conservative Baseline,73.0,125.0,52.0,False
709,Immediate Action,125.0,151.0,26.0,True
709,Staged Learning,151.0,151.0,0.0,False
709,Delay Without Learning,20.0,151.0,131.0,True
709,Conservative Baseline,73.0,151.0,78.0,False
710,Immediate Action,125.0,151.0,26.0,True
710,Staged Learning,151.0,151.0,0.0,False
710,Delay Without Learning,95.0,151.0,56.0,False
710,Conservative Baseline,73.0,151.0,78.0,False
711,Immediate Action,-35.0,151.0,186.0,True
711,Staged Learning,151.0,151.0,0.0,False
711,Delay Without Learning,95.0,151.0,56.0,False
711,Conservative Baseline,73.0,151.0,78.0,False
712,Immediate Action,-35.0,95.0,130.0,True
712,Staged Learning,-14.0,95.0,109.0,True
712,Delay Without Learning,95.0,95.0,0.0,False
712,Conservative Baseline,73.0,95.0,22.0,False
713,Immediate Action,-35.0,151.0,186.0,True
713,Staged Learning,151.0,151.0,0.0,False
713,Delay Without Learning,20.0,151.0,131.0,True
713,Conservative Baseline,73.0,151.0,78.0,False
714,Immediate Action,125.0,125.0,0.0,True
714,Staged Learning,-14.0,125.0,139.0,True
714,Delay Without Learning,95.0,125.0,30.0,False
714,Conservative Baseline,73.0,125.0,52.0,False
715,Immediate Action,125.0,151.0,26.0,True
715,Staged Learning,151.0,151.0,0.0,False
715,Delay Without Learning,95.0,151.0,56.0,False
715,Conservative Baseline,73.0,151.0,78.0,False
716,Immediate Action,125.0,151.0,26.0,True
716,Staged Learning,151.0,151.0,0.0,False
716,Delay Without Learning,95.0,151.0,56.0,False
716,Conservative Baseline,73.0,151.0,78.0,False
717,Immediate Action,125.0,125.0,0.0,True
717,Staged Learning,-14.0,125.0,139.0,True
717,Delay Without Learning,20.0,125.0,105.0,True
717,Conservative Baseline,58.0,125.0,67.0,True
718,Immediate Action,125.0,151.0,26.0,True
718,Staged Learning,151.0,151.0,0.0,False
718,Delay Without Learning,95.0,151.0,56.0,False
718,Conservative Baseline,73.0,151.0,78.0,False
719,Immediate Action,125.0,151.0,26.0,True
719,Staged Learning,151.0,151.0,0.0,False
719,Delay Without Learning,20.0,151.0,131.0,True
719,Conservative Baseline,73.0,151.0,78.0,False
720,Immediate Action,125.0,125.0,0.0,True
720,Staged Learning,-14.0,125.0,139.0,True
720,Delay Without Learning,95.0,125.0,30.0,False
720,Conservative Baseline,73.0,125.0,52.0,False
721,Immediate Action,125.0,151.0,26.0,True
721,Staged Learning,151.0,151.0,0.0,False
721,Delay Without Learning,95.0,151.0,56.0,False
721,Conservative Baseline,73.0,151.0,78.0,False
722,Immediate Action,-35.0,151.0,186.0,True
722,Staged Learning,151.0,151.0,0.0,False
722,Delay Without Learning,95.0,151.0,56.0,False
722,Conservative Baseline,73.0,151.0,78.0,False
723,Immediate Action,-35.0,151.0,186.0,True
723,Staged Learning,151.0,151.0,0.0,False
723,Delay Without Learning,95.0,151.0,56.0,False
723,Conservative Baseline,73.0,151.0,78.0,False
724,Immediate Action,125.0,151.0,26.0,True
724,Staged Learning,151.0,151.0,0.0,False
724,Delay Without Learning,95.0,151.0,56.0,False
724,Conservative Baseline,73.0,151.0,78.0,False
725,Immediate Action,-35.0,151.0,186.0,True
725,Staged Learning,151.0,151.0,0.0,False
725,Delay Without Learning,95.0,151.0,56.0,False
725,Conservative Baseline,58.0,151.0,93.0,True
726,Immediate Action,-35.0,95.0,130.0,True
726,Staged Learning,-14.0,95.0,109.0,True
726,Delay Without Learning,95.0,95.0,0.0,False
726,Conservative Baseline,73.0,95.0,22.0,False
727,Immediate Action,-35.0,73.0,108.0,True
727,Staged Learning,-14.0,73.0,87.0,True
727,Delay Without Learning,20.0,73.0,53.0,True
727,Conservative Baseline,73.0,73.0,0.0,False
728,Immediate Action,125.0,125.0,0.0,True
728,Staged Learning,-14.0,125.0,139.0,True
728,Delay Without Learning,95.0,125.0,30.0,False
728,Conservative Baseline,73.0,125.0,52.0,False
729,Immediate Action,125.0,125.0,0.0,True
729,Staged Learning,-14.0,125.0,139.0,True
729,Delay Without Learning,20.0,125.0,105.0,True
729,Conservative Baseline,73.0,125.0,52.0,False
730,Immediate Action,-35.0,151.0,186.0,True
730,Staged Learning,151.0,151.0,0.0,False
730,Delay Without Learning,95.0,151.0,56.0,False
730,Conservative Baseline,73.0,151.0,78.0,False
731,Immediate Action,125.0,151.0,26.0,True
731,Staged Learning,151.0,151.0,0.0,False
731,Delay Without Learning,20.0,151.0,131.0,True
731,Conservative Baseline,73.0,151.0,78.0,False
732,Immediate Action,-35.0,151.0,186.0,True
732,Staged Learning,151.0,151.0,0.0,False
732,Delay Without Learning,20.0,151.0,131.0,True
732,Conservative Baseline,73.0,151.0,78.0,False
733,Immediate Action,-35.0,151.0,186.0,True
733,Staged Learning,151.0,151.0,0.0,False
733,Delay Without Learning,95.0,151.0,56.0,False
733,Conservative Baseline,73.0,151.0,78.0,False
734,Immediate Action,125.0,151.0,26.0,True
734,Staged Learning,151.0,151.0,0.0,False
734,Delay Without Learning,95.0,151.0,56.0,False
734,Conservative Baseline,73.0,151.0,78.0,False
735,Immediate Action,-35.0,151.0,186.0,True
735,Staged Learning,151.0,151.0,0.0,False
735,Delay Without Learning,95.0,151.0,56.0,False
735,Conservative Baseline,73.0,151.0,78.0,False
736,Immediate Action,-35.0,73.0,108.0,True
736,Staged Learning,-14.0,73.0,87.0,True
736,Delay Without Learning,20.0,73.0,53.0,True
736,Conservative Baseline,73.0,73.0,0.0,False
737,Immediate Action,125.0,125.0,0.0,True
737,Staged Learning,-14.0,125.0,139.0,True
737,Delay Without Learning,95.0,125.0,30.0,False
737,Conservative Baseline,73.0,125.0,52.0,False
738,Immediate Action,125.0,125.0,0.0,True
738,Staged Learning,-14.0,125.0,139.0,True
738,Delay Without Learning,95.0,125.0,30.0,False
738,Conservative Baseline,73.0,125.0,52.0,False
739,Immediate Action,125.0,125.0,0.0,True
739,Staged Learning,-14.0,125.0,139.0,True
739,Delay Without Learning,20.0,125.0,105.0,True
739,Conservative Baseline,58.0,125.0,67.0,True
740,Immediate Action,125.0,125.0,0.0,True
740,Staged Learning,-14.0,125.0,139.0,True
740,Delay Without Learning,95.0,125.0,30.0,False
740,Conservative Baseline,73.0,125.0,52.0,False
741,Immediate Action,-35.0,58.0,93.0,True
741,Staged Learning,-14.0,58.0,72.0,True
741,Delay Without Learning,20.0,58.0,38.0,True
741,Conservative Baseline,58.0,58.0,0.0,True
